PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,mB,mB_Uncertainty,mB_StationCount,Mjma,Mjma_Uncertainty,Mjma_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw(mB),Mw(mB)_Uncertainty,Mw(mB)_StationCount,MLv,MLv_Uncertainty,MLv_StationCount
2017p436649,2017-06-11T13:26:42Z,-37.76,4.6,177.46,4.1,29.0,5.0,M,,,,,,,2.5,0.2,16,2.2,nan,5,,,,2.2,0.3,5
2017p436758,2017-06-11T14:25:06Z,-42.38,2.5,173.37,2.6,5.0,0.0,M,,,,,,,2.5,0.2,10,2.4,nan,6,,,,2.4,0.3,6
2017p436894,2017-06-11T15:38:56Z,-39.38,3.7,175.61,7.8,19.0,5.0,M,,,,,,,1.1,0.3,7,0.7,nan,4,,,,0.7,0.3,4
2017p436942,2017-06-11T16:02:46Z,-40.36,2.1,174.02,3.2,12.0,0.0,M,,,,,,,2.9,0.2,17,2.5,nan,18,,,,2.5,0.2,18
2017p436988,2017-06-11T16:27:39Z,-38.88,4.8,176.03,4.8,77.0,8.0,M,,,,,,,2.6,0.3,31,2.7,nan,47,,,,2.7,0.3,47
2017p437061,2017-06-11T17:06:37Z,-38.93,1.6,175.7,2.7,8.0,3.0,M,,,,,,,1.5,0.2,13,1.2,nan,9,,,,1.2,0.1,9
2017p437104,2017-06-11T17:29:20Z,-39.14,5.5,175.25,5.4,18.0,8.0,M,,,,,,,1.2,0.2,8,0.9,nan,5,,,,0.9,0.3,5
2017p437231,2017-06-11T18:36:53Z,-43.55,2.7,172.43,3.3,7.0,5.0,M,,,,,,,2.8,0.2,12,2.5,nan,8,,,,2.5,0.3,8
2017p437295,2017-06-11T19:11:04Z,-43.57,2.9,172.42,2.8,8.0,4.0,M,,,,,,,3.0,0.2,13,2.8,nan,9,,,,2.8,0.3,9
2017p437296,2017-06-11T19:11:42Z,-37.3,5.1,176.66,5.1,202.0,7.0,M,,,,,,,,,,3.1,nan,40,,,,3.1,0.3,40
2017p437330,2017-06-11T19:30:51Z,-39.55,7.7,175.23,12.3,30.0,9.0,M,,,,,,,1.8,0.3,6,1.2,nan,3,,,,1.2,0.2,3
2017p437467,2017-06-11T20:42:04Z,-41.85,12.1,177.74,11.8,191.0,24.0,M,,,,,,,3.4,0.2,6,3.3,nan,7,,,,3.3,0.4,7
2017p437482,2017-06-11T20:50:21Z,-34.37,25.2,-179.41,24.2,244.0,36.0,M,4.8,0.3,6,,,,4.4,0.2,8,4.2,nan,15,4.1,0.4,6,4.2,0.2,15
2017p437619,2017-06-11T22:03:29Z,-41.89,2.4,173.94,4.0,9.0,5.0,M,,,,,,,2.4,0.3,8,2.0,nan,6,,,,2.0,0.2,6
2017p437703,2017-06-11T22:48:15Z,-39.48,3.0,175.68,3.4,20.0,3.0,M,,,,,,,2.0,0.2,19,1.7,nan,16,,,,1.7,0.2,16
2017p437804,2017-06-11T23:42:18Z,-37.34,5.1,177.76,3.6,30.0,0.0,M,,,,,,,3.8,0.3,19,3.5,nan,19,,,,3.5,0.2,19
2017p437805,2017-06-11T23:42:39Z,-42.13,2.7,173.58,4.3,6.0,6.0,M,,,,,,,2.3,0.2,6,2.1,nan,4,,,,2.1,0.3,4
2017p437926,2017-06-12T00:47:17Z,-45.09,6.9,167.67,10.5,61.0,12.0,M,,,,,,,3.9,0.3,22,3.6,nan,12,,,,3.6,0.2,12
2017p438019,2017-06-12T01:36:52Z,-42.67,3.3,172.8,2.9,5.0,0.0,M,,,,,,,2.6,0.2,8,2.5,nan,7,,,,2.5,0.2,7
2017p438082,2017-06-12T02:10:23Z,-40.66,2.7,176.07,3.0,23.0,4.0,M,,,,,,,4.0,0.2,20,3.6,nan,20,,,,3.6,0.3,20
2017p438138,2017-06-12T02:40:04Z,-38.42,11.1,175.75,8.0,139.0,13.0,M,,,,,,,2.3,0.2,9,2.5,nan,17,,,,2.5,0.4,17
2017p438341,2017-06-12T04:28:27Z,-38.18,2.9,176.88,3.0,49.0,6.0,M,,,,,,,2.8,0.2,47,2.6,nan,33,,,,2.6,0.3,33
2017p438397,2017-06-12T04:58:06Z,-38.59,4.9,175.84,5.4,135.0,9.0,M,,,,,,,2.4,0.4,7,2.7,nan,27,,,,2.7,0.3,27
2017p438412,2017-06-12T05:06:05Z,-39.24,7.3,175.34,8.8,20.0,9.0,M,,,,,,,1.0,0.1,6,0.6,nan,4,,,,0.6,0.2,4
2017p438505,2017-06-12T05:55:39Z,-45.19,4.5,167.46,6.6,57.0,9.0,M,,,,,,,2.9,0.3,9,2.3,nan,4,,,,2.3,0.3,4
2017p438535,2017-06-12T06:11:33Z,-41.2,6.7,172.56,5.9,113.0,8.0,M,,,,,,,,,,2.6,nan,6,,,,2.6,0.4,6
2017p438804,2017-06-12T08:35:09Z,-42.45,2.7,173.13,3.1,5.0,0.0,M,,,,,,,2.8,0.2,10,2.5,nan,7,,,,2.5,0.1,7
2017p438805,2017-06-12T08:35:44Z,-37.28,6.0,178.78,10.2,12.0,0.0,M,,,,,,,2.8,0.2,10,2.5,nan,7,,,,2.5,0.2,7
2017p438880,2017-06-12T09:15:16Z,-38.34,5.9,176.72,4.8,53.0,7.0,M,,,,,,,2.3,0.3,19,1.8,nan,6,,,,1.8,0.4,6
2017p439322,2017-06-12T13:11:07Z,-39.3,1.6,175.5,1.9,10.0,2.0,M,,,,,,,1.0,0.3,11,0.9,nan,5,,,,0.9,0.3,5
2017p439488,2017-06-12T14:39:14Z,-44.42,4.6,168.15,4.3,5.0,0.0,MLv,,,,,,,2.7,0.2,6,1.9,nan,2,,,,1.9,0.4,2
2017p439546,2017-06-12T15:10:15Z,-38.95,2.8,175.67,4.7,4.0,4.0,M,,,,,,,1.3,0.1,6,1.0,nan,7,,,,1.0,0.2,7
2017p439633,2017-06-12T15:56:49Z,-42.65,3.2,172.71,2.9,5.0,0.0,M,,,,,,,3.0,0.2,8,2.8,nan,7,,,,2.8,0.2,7
2017p439641,2017-06-12T16:00:44Z,-39.09,5.1,177.53,3.4,21.0,5.0,M,,,,,,,2.9,0.1,13,2.4,nan,21,,,,2.4,0.2,21
2017p439671,2017-06-12T16:17:02Z,-38.94,1.2,175.69,2.0,8.0,2.0,M,,,,,,,1.5,0.1,10,1.2,nan,8,,,,1.2,0.2,8
2017p439715,2017-06-12T16:40:38Z,-39.25,12.5,175.4,12.7,33.0,10.0,M,,,,,,,1.0,0.1,6,0.8,nan,4,,,,0.8,0.1,4
2017p439789,2017-06-12T17:19:49Z,-39.23,3.8,174.84,3.9,28.0,6.0,M,,,,,,,2.4,0.2,20,2.1,nan,12,,,,2.1,0.2,12
2017p439875,2017-06-12T18:05:29Z,-41.25,2.3,175.21,5.1,5.0,0.0,M,,,,,,,1.6,0.2,7,1.3,nan,5,,,,1.3,0.3,5
2017p439874,2017-06-12T18:05:36Z,-39.88,4.4,176.65,4.5,33.0,9.0,M,,,,,,,1.7,0.3,6,1.5,nan,7,,,,1.5,0.3,7
2017p439883,2017-06-12T18:10:02Z,-38.96,1.2,175.67,2.1,8.0,2.0,M,,,,,,,1.5,0.2,6,1.1,nan,5,,,,1.1,0.3,5
2017p440132,2017-06-12T20:22:35Z,-41.7,3.0,174.3,2.8,11.0,4.0,M,,,,,,,3.7,0.1,19,3.5,nan,18,,,,3.5,0.2,18
2017p440226,2017-06-12T21:13:26Z,-39.21,3.2,174.4,3.8,15.0,6.0,M,,,,,,,2.8,0.2,19,2.5,nan,18,,,,2.5,0.2,18
2017p440384,2017-06-12T22:36:58Z,-42.46,4.1,173.37,3.0,5.0,0.0,M,,,,,,,3.0,0.2,8,2.8,nan,9,,,,2.8,0.2,9
2017p440515,2017-06-12T23:46:50Z,-41.72,3.9,174.27,2.4,11.0,4.0,M,,,,,,,3.1,0.2,12,2.8,nan,14,,,,2.8,0.2,14
2017p440576,2017-06-13T00:19:03Z,-41.78,5.7,173.46,4.7,44.0,11.0,M,,,,,,,2.8,0.2,9,2.6,nan,9,,,,2.6,0.3,9
2017p440655,2017-06-13T01:01:18Z,-41.72,3.0,174.11,3.7,9.0,6.0,M,,,,,,,2.8,0.2,10,2.7,nan,10,,,,2.7,0.2,10
2017p440826,2017-06-13T02:32:09Z,-41.78,4.6,174.16,4.7,9.0,8.0,M,,,,,,,2.6,0.2,8,2.5,nan,7,,,,2.5,0.3,7
2017p441347,2017-06-13T07:09:54Z,-39.21,2.4,175.36,2.7,13.0,4.0,M,,,,,,,1.9,0.5,13,1.4,nan,8,,,,1.4,0.2,8
2017p441702,2017-06-13T10:18:56Z,-41.98,2.9,173.7,3.2,5.0,0.0,M,,,,,,,2.5,0.3,8,2.1,nan,2,,,,2.1,0.1,2
2017p441994,2017-06-13T12:54:26Z,-42.5,3.0,173.39,3.1,5.0,0.0,M,,,,,,,2.8,0.2,8,1.9,nan,2,,,,1.9,0.3,2
2017p442098,2017-06-13T13:49:55Z,-38.67,3.8,176.67,4.0,38.0,5.0,M,,,,,,,2.6,0.3,19,2.3,nan,16,,,,2.3,0.3,16
2017p442207,2017-06-13T14:48:20Z,-37.53,7.5,176.39,7.9,273.0,10.0,M,,,,,,,,,,3.0,nan,7,,,,3.0,0.2,7
2017p442218,2017-06-13T14:53:50Z,-42.14,2.3,173.6,3.3,5.0,0.0,M,,,,,,,2.8,0.2,9,2.5,nan,2,,,,2.5,0.1,2
2017p442226,2017-06-13T14:58:18Z,-38.16,5.9,176.04,6.8,144.0,12.0,M,,,,,,,,,,3.4,nan,7,,,,3.4,0.3,7
2017p442239,2017-06-13T15:05:11Z,-40.22,2.3,174.79,3.6,24.0,5.0,M,,,,,,,2.9,0.2,19,2.8,nan,9,,,,2.8,0.3,9
2017p442304,2017-06-13T15:39:39Z,-42.38,3.7,173.72,5.6,5.0,0.0,M,,,,,,,2.6,0.3,6,2.0,nan,2,,,,2.0,0.0,2
2017p442488,2017-06-13T17:17:41Z,-41.61,5.4,172.54,5.9,64.0,9.0,M,,,,,,,2.6,0.3,8,1.7,nan,3,,,,1.7,0.5,3
2017p442492,2017-06-13T17:19:37Z,-39.21,6.5,174.81,7.0,184.0,9.0,M,,,,,,,,,,2.8,nan,3,,,,2.8,0.2,3
2017p442786,2017-06-13T19:56:26Z,-41.72,2.7,174.13,3.1,8.0,5.0,M,,,,,,,2.9,0.2,13,2.7,nan,11,,,,2.7,0.2,11
2017p442835,2017-06-13T20:23:01Z,-42.24,2.3,173.52,3.2,5.0,0.0,M,,,,,,,3.5,0.2,12,3.3,nan,13,,,,3.3,0.2,13
2017p442875,2017-06-13T20:43:54Z,-39.12,4.1,177.5,3.8,20.0,6.0,M,,,,,,,2.7,0.2,13,2.5,nan,7,,,,2.5,0.1,7
2017p443046,2017-06-13T22:14:58Z,-42.25,2.4,173.51,3.3,5.0,0.0,M,,,,,,,3.1,0.2,9,2.7,nan,4,,,,2.7,0.1,4
2017p443388,2017-06-14T01:17:20Z,-39.71,4.7,174.28,5.6,114.0,9.0,M,,,,,,,,,,2.1,nan,5,,,,2.1,0.4,5
2017p443424,2017-06-14T01:36:19Z,-42.68,3.2,172.75,2.6,5.0,0.0,M,,,,,,,2.9,0.2,8,2.6,nan,4,,,,2.6,0.4,4
2017p443490,2017-06-14T02:12:02Z,-39.3,4.7,175.33,4.0,13.0,3.0,M,,,,,,,1.6,0.3,10,1.5,nan,6,,,,1.5,0.4,6
2017p443539,2017-06-14T02:37:54Z,-39.41,3.2,175.73,3.8,5.0,3.0,M,,,,,,,1.4,0.2,6,1.0,nan,3,,,,1.0,0.2,3
2017p443652,2017-06-14T03:37:55Z,-35.94,5.5,178.23,7.1,226.0,7.0,M,4.7,0.2,6,,,,4.7,0.3,47,4.2,nan,42,3.9,0.4,6,4.4,0.3,42
2017p443964,2017-06-14T06:24:31Z,-44.88,5.1,167.68,7.0,55.0,9.0,M,,,,,,,3.1,0.2,9,2.7,nan,4,,,,2.7,0.2,4
2017p444035,2017-06-14T07:02:01Z,-37.33,6.5,178.87,8.0,12.0,0.0,M,,,,,,,2.9,0.2,10,2.7,nan,4,,,,2.7,0.1,4
2017p444075,2017-06-14T07:23:37Z,-39.82,3.3,176.61,3.5,28.0,7.0,M,,,,,,,3.0,0.2,13,2.7,nan,21,,,,2.7,0.2,21
2017p444229,2017-06-14T08:45:19Z,-38.44,4.2,178.34,8.2,21.0,7.0,M,,,,,,,2.7,0.1,8,2.4,nan,5,,,,2.4,0.3,5
2017p444304,2017-06-14T09:25:30Z,-40.65,5.6,176.66,8.4,10.0,0.0,M,,,,,,,2.4,0.2,8,2.1,nan,7,,,,2.1,0.1,7
2017p444515,2017-06-14T11:18:04Z,-42.32,3.8,173.76,5.2,11.0,4.0,M,,,,,,,2.9,0.1,11,2.7,nan,6,,,,2.7,0.3,6
2017p444696,2017-06-14T12:54:29Z,-42.54,3.0,172.74,3.0,9.0,3.0,ML,,,,,,,2.7,0.2,11,,,,,,,,,
2017p444820,2017-06-14T14:00:27Z,-41.73,3.0,174.22,3.3,6.0,4.0,M,,,,,,,2.8,0.1,14,2.4,nan,10,,,,2.4,0.1,10
2017p445025,2017-06-14T15:49:37Z,-38.7,12.7,175.69,11.4,119.0,13.0,M,,,,,,,2.1,0.4,6,1.5,nan,2,,,,1.5,0.3,2
2017p445049,2017-06-14T16:02:25Z,-42.44,3.4,173.56,3.7,11.0,4.0,M,,,,,,,2.9,0.2,10,2.8,nan,6,,,,2.8,0.3,6
2017p445192,2017-06-14T17:18:22Z,-39.34,3.1,175.52,3.7,15.0,4.0,M,,,,,,,1.2,0.2,9,0.9,nan,5,,,,0.9,0.4,5
2017p445319,2017-06-14T18:26:07Z,-40.26,4.7,173.5,8.0,190.0,8.0,M,,,,,,,,,,4.0,nan,77,,,,4.0,0.3,77
2017p445660,2017-06-14T21:27:49Z,-39.25,3.9,175.36,3.7,21.0,4.0,M,,,,,,,1.2,0.2,13,0.7,nan,6,,,,0.7,0.3,6
2017p445752,2017-06-14T22:16:55Z,-39.58,19.3,175.25,15.4,62.0,14.0,M,,,,,,,1.9,0.2,13,1.4,nan,3,,,,1.4,0.2,3
2017p445774,2017-06-14T22:28:32Z,-38.19,4.3,178.18,4.2,17.0,6.0,M,,,,,,,2.8,0.3,7,2.5,nan,7,,,,2.5,0.4,7
2017p445849,2017-06-14T23:08:43Z,-38.62,1.0,175.97,1.2,8.0,1.0,M,,,,,,,3.8,0.2,72,3.5,nan,72,,,,3.5,0.2,72
2017p445893,2017-06-14T23:31:49Z,-38.63,1.3,175.97,1.6,8.0,1.0,M,,,,,,,2.3,0.2,18,2.1,nan,12,,,,2.1,0.4,12
2017p445925,2017-06-14T23:49:13Z,-38.63,1.5,175.96,1.6,7.0,2.0,M,,,,,,,2.3,0.4,12,2.0,nan,9,,,,2.0,0.4,9
2017p445948,2017-06-15T00:01:10Z,-42.15,3.0,173.49,3.5,5.0,0.0,M,,,,,,,2.5,0.3,7,2.3,nan,4,,,,2.3,0.4,4
2017p445960,2017-06-15T00:07:29Z,-41.61,3.2,174.3,2.3,5.0,0.0,M,,,,,,,3.1,0.2,16,2.9,nan,22,,,,2.9,0.2,22
2017p445965,2017-06-15T00:09:57Z,-35.33,24.1,178.7,25.5,235.0,29.0,M,,,,,,,4.1,0.2,17,3.7,nan,12,,,,3.7,0.2,12
2017p446037,2017-06-15T00:49:06Z,-38.63,1.8,175.98,1.9,7.0,2.0,M,,,,,,,2.3,0.4,7,2.0,nan,6,,,,2.0,0.5,6
2017p446098,2017-06-15T01:21:06Z,-38.62,2.7,176.2,2.6,4.0,3.0,M,,,,,,,3.6,0.3,16,2.5,nan,57,,,,2.5,0.3,57
2017p446099,2017-06-15T01:21:44Z,-38.61,0.9,176.2,1.3,8.0,1.0,M,,,,,,,4.0,0.2,78,3.8,nan,78,,,,3.8,0.2,78
2017p446102,2017-06-15T01:23:33Z,-38.63,2.5,176.21,3.3,8.0,2.0,M,,,,,,,3.0,0.2,9,2.8,nan,6,,,,2.8,0.3,6
2017p446104,2017-06-15T01:24:20Z,-38.61,0.8,176.21,1.1,6.0,1.0,M,,,,,,,2.8,0.2,36,2.8,nan,19,,,,2.8,0.2,19
2017p446106,2017-06-15T01:25:48Z,-38.63,2.2,176.22,2.4,5.0,2.0,M,,,,,,,2.5,0.2,14,2.3,nan,9,,,,2.3,0.2,9
2017p446111,2017-06-15T01:28:14Z,-38.61,0.9,176.2,1.3,7.0,1.0,M,,,,,,,2.7,0.3,43,2.5,nan,33,,,,2.5,0.2,33
2017p446119,2017-06-15T01:33:05Z,-38.61,1.6,176.2,1.7,5.0,2.0,M,,,,,,,1.9,0.4,6,1.5,nan,6,,,,1.5,0.4,6
2017p446180,2017-06-15T02:04:57Z,-39.15,1.9,175.38,3.5,8.0,4.0,M,,,,,,,1.3,0.1,12,0.9,nan,6,,,,0.9,0.2,6
2017p446682,2017-06-15T06:32:27Z,-41.89,3.4,174.11,6.1,9.0,6.0,M,,,,,,,2.3,0.3,6,1.6,nan,3,,,,1.6,0.5,3
2017p446741,2017-06-15T07:04:06Z,-42.18,2.7,173.58,4.2,8.0,5.0,M,,,,,,,2.7,0.2,12,2.4,nan,6,,,,2.4,0.2,6
2017p446764,2017-06-15T07:15:58Z,-40.16,2.3,175.03,3.7,12.0,0.0,M,,,,,,,2.4,0.2,12,1.9,nan,5,,,,1.9,0.2,5
2017p446954,2017-06-15T08:57:26Z,-38.61,1.4,175.98,1.1,6.0,2.0,M,,,,,,,1.9,0.4,8,1.6,nan,6,,,,1.6,0.4,6
2017p447082,2017-06-15T10:05:37Z,-41.93,2.6,173.99,4.5,6.0,5.0,M,,,,,,,2.2,0.2,8,2.0,nan,6,,,,2.0,0.4,6
2017p447085,2017-06-15T10:07:17Z,-42.85,2.9,171.8,2.6,5.0,0.0,M,,,,,,,2.6,0.2,12,2.4,nan,6,,,,2.4,0.2,6
2017p447089,2017-06-15T10:09:30Z,-42.21,2.6,173.66,4.6,5.0,0.0,M,,,,,,,2.5,0.2,7,2.1,nan,4,,,,2.1,0.1,4
2017p447133,2017-06-15T10:32:44Z,-39.15,1.7,175.38,3.2,9.0,3.0,M,,,,,,,1.4,0.2,13,1.2,nan,10,,,,1.2,0.2,10
2017p447187,2017-06-15T11:01:24Z,-40.01,3.2,174.92,4.9,19.0,6.0,M,,,,,,,2.4,0.2,12,2.1,nan,6,,,,2.1,0.2,6
2017p447213,2017-06-15T11:15:36Z,-42.26,4.9,173.8,7.5,10.0,5.0,M,,,,,,,2.5,0.2,7,2.3,nan,6,,,,2.3,0.4,6
2017p447235,2017-06-15T11:26:56Z,-44.48,3.4,169.08,3.3,5.0,0.0,M,,,,,,,2.6,0.1,7,2.1,nan,5,,,,2.1,0.3,5
2017p447355,2017-06-15T12:31:06Z,-38.6,1.5,176.0,1.5,7.0,2.0,M,,,,,,,1.8,0.4,9,1.5,nan,7,,,,1.5,0.5,7
2017p447479,2017-06-15T13:37:11Z,-42.24,4.1,173.85,5.6,5.0,0.0,M,,,,,,,2.3,0.2,6,2.0,nan,4,,,,2.0,0.3,4
2017p447504,2017-06-15T13:49:57Z,-42.74,5.9,172.78,4.3,28.0,6.0,M,,,,,,,2.7,0.1,7,2.5,nan,6,,,,2.5,0.2,6
2017p447679,2017-06-15T15:23:47Z,-36.01,17.5,179.26,17.7,103.0,39.0,M,,,,,,,4.4,0.2,14,4.2,nan,46,,,,4.2,0.2,46
2017p447771,2017-06-15T16:12:48Z,-39.03,4.8,177.49,3.5,22.0,6.0,M,,,,,,,2.9,0.3,13,2.6,nan,13,,,,2.6,0.2,13
2017p447800,2017-06-15T16:28:02Z,-35.32,16.3,178.98,16.5,185.0,35.0,M,,,,,,,,,,3.7,nan,9,,,,3.7,0.2,9
2017p447819,2017-06-15T16:38:28Z,-37.06,5.0,178.82,12.8,5.0,0.0,M,,,,,,,3.3,0.3,16,2.9,nan,10,,,,2.9,0.2,10
2017p447923,2017-06-15T17:33:51Z,-39.28,2.8,175.61,3.6,28.0,3.0,M,,,,,,,1.3,0.2,19,1.0,nan,12,,,,1.0,0.2,12
2017p448062,2017-06-15T18:47:27Z,-44.54,3.0,168.84,3.0,5.0,0.0,M,,,,,,,2.7,0.1,9,2.5,nan,6,,,,2.5,0.3,6
2017p448126,2017-06-15T19:21:44Z,-42.33,8.5,173.63,19.7,57.0,30.0,ML,,,,,,,2.6,0.3,9,3.2,nan,1,,,,3.2,nan,1
2017p448189,2017-06-15T19:55:24Z,-37.66,5.7,176.62,7.7,168.0,11.0,M,,,,,,,,,,2.1,nan,5,,,,2.1,0.2,5
2017p448254,2017-06-15T20:30:04Z,-42.69,2.5,172.93,2.9,5.0,0.0,M,,,,,,,2.5,0.1,7,2.3,nan,7,,,,2.3,0.2,7
2017p448325,2017-06-15T21:07:43Z,-40.69,4.5,174.1,4.2,54.0,10.0,M,,,,,,,2.7,0.3,12,2.3,nan,8,,,,2.3,0.2,8
2017p448384,2017-06-15T21:39:12Z,-42.47,2.9,173.35,3.3,5.0,0.0,M,,,,,,,3.0,0.2,7,2.9,nan,12,,,,2.9,0.3,12
2017p448412,2017-06-15T21:54:01Z,-39.66,5.6,174.38,6.1,119.0,11.0,M,,,,,,,2.2,0.2,6,2.2,nan,13,,,,2.2,0.2,13
2017p448493,2017-06-15T22:37:25Z,-42.66,3.7,171.85,3.2,5.0,0.0,M,,,,,,,2.4,0.3,8,1.7,nan,3,,,,1.7,0.2,3
2017p448511,2017-06-15T22:46:59Z,-42.33,6.7,173.79,7.9,10.0,5.0,M,,,,,,,2.5,0.3,9,2.1,nan,5,,,,2.1,0.1,5
2017p448554,2017-06-15T23:09:42Z,-39.34,2.3,174.83,1.8,16.0,3.0,M,,,,,,,4.5,0.3,55,4.2,nan,55,,,,4.2,0.2,55
2017p448562,2017-06-15T23:13:59Z,-39.34,8.4,174.86,7.3,20.0,11.0,M,,,,,,,2.2,0.3,13,1.7,nan,4,,,,1.7,0.3,4
2017p448616,2017-06-15T23:42:50Z,-39.34,3.0,174.83,1.8,17.0,4.0,M,,,,,,,2.9,0.2,30,2.5,nan,25,,,,2.5,0.2,25
2017p448687,2017-06-16T00:20:48Z,-39.11,1.7,175.33,2.0,12.0,2.0,M,,,,,,,2.8,0.3,46,2.5,nan,42,,,,2.5,0.2,42
2017p448700,2017-06-16T00:27:47Z,-39.37,13.7,174.72,11.0,44.0,35.0,M,,,,,,,2.3,0.2,12,1.9,nan,5,,,,1.9,0.3,5
2017p448724,2017-06-16T00:40:13Z,-42.24,3.3,172.73,3.4,5.0,0.0,M,,,,,,,2.4,0.2,9,1.9,nan,2,,,,1.9,0.1,2
2017p448753,2017-06-16T00:56:10Z,-39.4,6.9,175.73,8.4,16.0,6.0,M,,,,,,,1.3,0.3,9,0.7,nan,1,,,,0.7,nan,1
2017p448757,2017-06-16T00:57:57Z,-38.95,2.0,175.67,2.7,5.0,3.0,M,,,,,,,1.3,0.2,12,1.0,nan,6,,,,1.0,0.2,6
2017p448768,2017-06-16T01:03:49Z,-39.45,3.5,175.72,2.2,19.0,3.0,M,,,,,,,1.6,0.2,19,1.3,nan,10,,,,1.3,0.2,10
2017p448794,2017-06-16T01:17:39Z,-39.35,3.0,174.83,2.2,18.0,4.0,M,,,,,,,2.9,0.2,31,2.6,nan,30,,,,2.6,0.2,30
2017p448844,2017-06-16T01:44:33Z,-40.83,5.4,174.74,5.2,28.0,7.0,M,,,,,,,2.2,0.1,9,2.0,nan,6,,,,2.0,0.2,6
2017p448983,2017-06-16T02:57:55Z,-40.25,7.2,174.09,6.6,113.0,13.0,M,,,,,,,,,,2.1,nan,6,,,,2.1,0.2,6
2017p449074,2017-06-16T03:47:03Z,-42.03,3.4,173.74,3.1,5.0,0.0,M,,,,,,,2.4,0.3,9,1.8,nan,2,,,,1.8,0.1,2
2017p449120,2017-06-16T04:11:21Z,-39.78,4.4,176.79,7.3,31.0,7.0,M,,,,,,,2.2,0.2,14,2.0,nan,11,,,,2.0,0.2,11
2017p449277,2017-06-16T05:34:40Z,-38.71,10.1,175.3,7.7,211.0,12.0,M,,,,,,,2.3,0.3,7,1.9,nan,5,,,,1.9,0.6,5
2017p449303,2017-06-16T05:48:52Z,-39.48,3.4,175.72,2.5,16.0,4.0,M,,,,,,,1.5,0.2,17,1.2,nan,8,,,,1.2,0.2,8
2017p449317,2017-06-16T05:56:31Z,-42.76,2.5,172.44,2.3,9.0,4.0,M,,,,,,,4.4,0.2,19,4.5,nan,78,,,,4.5,0.2,78
2017p449329,2017-06-16T06:02:37Z,-42.7,5.0,172.44,3.5,10.0,7.0,M,,,,,,,2.3,0.1,8,2.3,nan,4,,,,2.3,0.3,4
2017p449338,2017-06-16T06:07:49Z,-42.71,3.7,172.46,3.6,5.0,0.0,M,,,,,,,2.3,0.2,7,1.9,nan,2,,,,1.9,0.5,2
2017p449339,2017-06-16T06:07:55Z,-42.02,2.9,173.7,3.5,5.0,4.0,M,,,,,,,2.2,0.3,6,1.6,nan,1,,,,1.6,nan,1
2017p449445,2017-06-16T07:04:47Z,-44.6,5.2,168.1,5.5,61.0,10.0,M,,,,,,,2.7,0.2,12,2.2,nan,4,,,,2.2,0.2,4
2017p449497,2017-06-16T07:32:03Z,-39.28,10.4,174.8,12.7,32.0,11.0,M,,,,,,,2.0,0.2,9,1.9,nan,4,,,,1.9,0.4,4
2017p449503,2017-06-16T07:36:28Z,-39.35,3.6,174.81,3.1,20.0,7.0,M,,,,,,,2.1,0.2,16,1.8,nan,6,,,,1.8,0.1,6
2017p449505,2017-06-16T07:36:33Z,-42.5,3.1,173.27,3.5,4.0,4.0,M,,,,,,,2.5,0.2,7,2.2,nan,5,,,,2.2,0.3,5
2017p449506,2017-06-16T07:37:00Z,-40.54,3.2,174.48,3.8,61.0,10.0,M,,,,,,,2.6,0.2,23,2.2,nan,8,,,,2.2,0.2,8
2017p449526,2017-06-16T07:47:42Z,-36.3,19.7,177.76,16.6,198.0,20.0,M,,,,,,,2.9,0.2,7,2.6,nan,2,,,,2.6,0.6,2
2017p449580,2017-06-16T08:16:35Z,-44.59,5.7,168.25,5.9,60.0,10.0,M,,,,,,,2.7,0.2,10,2.0,nan,3,,,,2.0,0.4,3
2017p449671,2017-06-16T09:05:09Z,-40.52,4.0,173.31,4.7,149.0,7.0,M,,,,,,,,,,1.9,nan,4,,,,1.9,0.1,4
2017p449702,2017-06-16T09:21:18Z,-39.48,2.8,175.67,2.4,15.0,3.0,M,,,,,,,1.5,0.3,18,1.1,nan,10,,,,1.1,0.2,10
2017p449890,2017-06-16T11:01:34Z,-46.2,6.9,165.92,7.3,12.0,0.0,M,,,,,,,3.5,0.1,7,3.4,nan,5,,,,3.4,0.2,5
2017p449894,2017-06-16T11:03:36Z,-39.14,2.5,175.42,4.1,7.0,4.0,M,,,,,,,1.0,0.2,11,0.5,nan,6,,,,0.5,0.2,6
2017p449897,2017-06-16T11:05:36Z,-46.29,11.3,165.96,8.7,12.0,0.0,M,,,,,,,3.3,0.2,8,3.1,nan,2,,,,3.1,0.0,2
2017p449976,2017-06-16T11:47:21Z,-39.45,10.5,173.46,14.5,32.0,12.0,M,,,,,,,2.5,0.2,9,2.1,nan,5,,,,2.1,0.3,5
2017p450118,2017-06-16T13:03:41Z,-40.92,4.6,174.23,3.9,30.0,6.0,M,,,,,,,2.1,0.2,10,1.7,nan,7,,,,1.7,0.2,7
2017p450119,2017-06-16T13:03:49Z,-39.49,8.0,175.65,5.3,17.0,9.0,M,,,,,,,1.3,0.3,12,0.9,nan,6,,,,0.9,0.3,6
2017p450197,2017-06-16T13:45:18Z,-39.84,6.0,179.0,7.2,78.0,30.0,M,,,,,,,3.1,0.2,25,2.8,nan,19,,,,2.8,0.1,19
