PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,mB,mB_Uncertainty,mB_StationCount,Mjma,Mjma_Uncertainty,Mjma_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw(mB),Mw(mB)_Uncertainty,Mw(mB)_StationCount,MLh,MLh_Uncertainty,MLh_StationCount,Ms(BB),Ms(BB)_Uncertainty,Ms(BB)_StationCount,mBc,mBc_Uncertainty,mBc_StationCount,mb,mb_Uncertainty,mb_StationCount,Mw(mBc),Mw(mBc)_Uncertainty,Mw(mBc)_StationCount,MLv,MLv_Uncertainty,MLv_StationCount
2012p201690,2012-03-15T15:00:34Z,-38.0,8.5,178.75,6.6,33.0,0.0,M,,,,,,,2.9,0.2,15,2.6,nan,18,,,,,,,,,,,,,,,,,,,2.6,0.2,18
2012p202059,2012-03-15T18:17:15Z,-39.31,0.7,174.87,0.8,18.0,2.0,M,,,,,,,3.4,0.3,39,3.2,nan,50,,,,,,,,,,,,,,,,,,,3.2,0.3,50
2012p202213,2012-03-15T19:39:18Z,-37.54,2.6,178.65,2.4,29.0,3.0,M,,,,,,,3.2,0.2,12,2.9,nan,15,,,,,,,,,,,,,,,,,,,2.9,0.2,15
2012p202467,2012-03-15T21:54:34Z,-45.23,5.5,166.64,7.3,5.0,0.0,M,,,,,,,3.1,0.2,6,3.0,nan,6,,,,,,,,,,,,,,,,,,,3.0,0.2,6
2012p202482,2012-03-15T22:02:28Z,-39.24,0.7,175.11,0.7,27.0,1.0,M,,,,,,,3.5,0.3,49,3.2,nan,2,,,,,,,,,,,,,,,,,,,3.3,0.3,49
2012p202597,2012-03-15T23:03:42Z,-41.24,1.4,174.85,0.9,28.0,1.0,M,,,,,,,3.0,0.4,6,2.7,nan,28,,,,,,,,,,,,,,,,,,,2.7,0.3,28
2012p202913,2012-03-16T01:52:19Z,-46.83,7.5,165.72,7.2,5.0,0.0,M,,,,,,,3.7,0.3,10,3.5,nan,9,,,,,,,,,,,,,,,,,,,3.5,0.3,9
2012p203416,2012-03-16T06:20:05Z,-43.61,1.0,172.55,0.8,6.0,1.0,M,,,,,,,3.2,0.2,13,3.1,nan,11,,,,,,,,,,,,,,,,,,,3.1,0.2,11
2012p204008,2012-03-16T11:35:51Z,-36.71,12.6,178.3,5.4,33.0,0.0,M,,,,,,,3.6,0.2,54,3.1,nan,2,,,,,,,,,,,,,,,,,,,3.4,0.3,68
2012p204092,2012-03-16T12:20:48Z,-38.83,0.6,175.84,0.9,11.0,1.0,M,,,,,,,1.6,0.3,12,1.4,nan,13,,,,,,,,,,,,,,,,,,,1.4,0.4,13
2012p204215,2012-03-16T13:26:07Z,-43.5,1.2,172.81,0.8,12.0,2.0,M,,,,,,,3.3,0.2,23,2.9,nan,3,,,,,,,,,,,,,,,,,,,3.2,0.2,23
2012p204379,2012-03-16T14:53:19Z,-41.81,1.4,172.93,3.0,68.0,4.0,M,,,,,,,3.2,0.3,23,2.1,nan,2,,,,,,,,,,,,,,,,,,,2.9,0.5,25
2012p204548,2012-03-16T16:23:33Z,-43.61,1.0,172.49,0.8,5.0,1.0,M,,,,,,,3.1,0.1,13,2.9,nan,12,,,,,,,,,,,,,,,,,,,2.9,0.3,12
2012p204606,2012-03-16T16:54:32Z,-45.27,8.9,166.82,5.7,5.0,0.0,M,,,,,,,3.1,0.2,11,2.9,nan,12,,,,,,,,,,,,,,,,,,,2.9,0.5,12
2012p204772,2012-03-16T18:23:15Z,-38.2,1.9,176.26,1.8,202.0,4.0,M,,,,,,,,,,3.8,nan,90,,,,,,,,,,,,,,,,,,,3.8,0.4,90
2012p205270,2012-03-16T22:48:22Z,-39.26,0.7,175.36,0.7,12.0,1.0,M,,,,,,,3.0,0.2,39,2.7,nan,51,,,,,,,,,,,,,,,,,,,2.7,0.3,51
2012p205305,2012-03-16T23:06:36Z,-45.47,8.8,166.55,5.8,5.0,0.0,M,,,,,,,3.3,0.2,8,3.2,nan,10,,,,,,,,,,,,,,,,,,,3.2,0.4,10
2012p205420,2012-03-17T00:08:15Z,-38.59,7.7,178.61,5.1,33.0,0.0,M,,,,,,,3.0,0.3,16,2.7,nan,21,,,,,,,,,,,,,,,,,,,2.7,0.3,21
2012p206051,2012-03-17T05:44:13Z,-38.49,1.6,178.74,2.9,40.0,6.0,M,,,,,,,3.0,0.1,21,2.8,nan,27,,,,,,,,,,,,,,,,,,,2.8,0.3,27
2012p206356,2012-03-17T08:26:59Z,-45.01,2.5,167.66,3.5,85.0,4.0,M,,,,,,,,,,2.4,nan,1,,,,,,,,,,,,,,,,,,,3.0,0.2,12
2012p206647,2012-03-17T11:01:51Z,-36.99,12.2,177.08,10.0,225.0,9.0,M,,,,,,,,,,2.7,nan,28,,,,,,,,,,,,,,,,,,,2.7,0.4,28
2012p206748,2012-03-17T11:55:24Z,-43.6,1.3,172.71,0.8,12.0,1.0,M,,,,,,,4.3,0.2,12,4.1,nan,12,,,,,,,,,,,,,,,,,,,4.1,0.2,12
2012p206879,2012-03-17T13:05:18Z,-39.99,1.1,174.66,1.3,120.0,2.0,M,,,,,,,,,,4.1,nan,78,,,,,,,,,,,,,,,,,,,4.1,0.3,78
2012p206929,2012-03-17T13:33:02Z,-38.02,4.4,175.85,2.8,12.0,0.0,M,,,,,,,1.9,0.3,10,1.5,nan,11,,,,,,,,,,,,,,,,,,,1.5,0.3,11
2012p207140,2012-03-17T15:24:21Z,-36.6,20.6,177.01,20.8,229.0,21.0,M,,,,,,,,,,2.5,nan,11,,,,,,,,,,,,,,,,,,,2.5,0.3,11
2012p207179,2012-03-17T15:45:05Z,-35.2,30.4,179.86,31.5,145.0,52.0,M,,,,,,,,,,3.5,nan,13,,,,,,,,,,,,,,,,,,,3.5,0.2,13
2012p207309,2012-03-17T16:55:12Z,-37.14,9.2,176.95,7.4,239.0,7.0,M,,,,,,,,,,2.8,nan,41,,,,,,,,,,,,,,,,,,,2.8,0.4,41
2012p207338,2012-03-17T17:09:52Z,-45.45,10.6,166.66,5.9,5.0,0.0,M,,,,,,,3.1,0.3,8,2.9,nan,10,,,,,,,,,,,,,,,,,,,2.9,0.5,10
2012p207581,2012-03-17T19:19:08Z,-43.5,1.1,172.78,0.9,10.0,2.0,M,,,,,,,3.7,0.2,23,3.5,nan,23,,,,,,,,,,,,,,,,,,,3.5,0.2,23
2012p208004,2012-03-17T23:04:38Z,-35.48,9.9,-178.85,10.5,33.0,0.0,M,,,,,,,4.4,0.2,11,4.2,nan,12,,,,,,,,,,,,,,,,,,,4.2,0.2,12
2012p208170,2012-03-18T00:33:08Z,-43.34,0.8,172.02,0.9,10.0,1.0,M,,,,,,,2.8,0.2,11,2.7,nan,14,,,,,,,,,,,,,,,,,,,2.7,0.3,14
2012p209278,2012-03-18T10:23:19Z,-38.28,4.5,179.2,5.8,33.0,0.0,M,,,,,,,3.2,0.2,31,3.5,nan,2,,,,,,,,,,,,,,,,,,,3.0,0.3,40
2012p209632,2012-03-18T13:32:02Z,-43.61,1.0,172.66,0.9,10.0,2.0,MLv,,,,,,,2.6,0.1,8,,,,,,,,,,,,,,,,,,,,,,2.5,0.2,9
2012p209987,2012-03-18T16:41:17Z,-36.5,8.1,177.58,8.2,232.0,6.0,MLv,4.1,nan,1,,,,,,,,,,3.1,0.4,1,,,,,,,,,,,,,,,,3.6,0.4,60
2012p210242,2012-03-18T18:57:28Z,-41.04,0.8,175.59,1.5,36.0,2.0,MLv,,,,,,,3.6,0.2,42,3.3,nan,23,,,,,,,,,,,,,,,,,,,3.3,0.1,42
2012p210257,2012-03-18T19:04:46Z,-37.38,5.7,177.28,6.7,151.0,7.0,MLv,,,,,,,,,,2.0,nan,2,,,,,,,,,,,,,,,,,,,2.7,0.6,19
2012p210442,2012-03-18T20:43:30Z,-37.1,3.9,177.44,3.2,152.0,5.0,MLv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,0.3,42
2012p210884,2012-03-19T00:39:09Z,-37.9,4.4,176.98,2.8,5.0,0.0,M,,,,,,,2.9,0.3,17,2.4,nan,2,,,,,,,,,,,,,,,,,,,2.6,0.2,20
2012p210903,2012-03-19T00:49:32Z,-37.51,5.0,176.45,5.7,205.0,7.0,M,,,,,,,,,,2.4,nan,1,,,,,,,,,,,,,,,,,,,2.7,0.3,25
2012p211245,2012-03-19T03:51:29Z,-37.52,6.7,175.51,14.1,209.0,13.0,M,,,,,,,,,,2.7,nan,10,,,,,,,,,,,,,,,,,,,2.7,0.6,10
2012p211512,2012-03-19T06:13:38Z,-38.59,6.2,175.54,7.2,190.0,8.0,M,,,,,,,,,,2.8,nan,29,,,,,,,,,,,,,,,,,,,2.8,0.4,29
2012p211742,2012-03-19T08:16:15Z,-43.59,1.1,172.53,0.7,8.0,1.0,M,,,,,,,2.8,0.2,7,2.6,nan,9,,,,,,,,,,,,,,,,,,,2.6,0.3,9
2012p211827,2012-03-19T09:01:50Z,-43.46,1.1,172.08,1.1,10.0,2.0,M,,,,,,,3.1,0.3,13,3.0,nan,13,,,,,,,,,,,,,,,,,,,3.0,0.4,13
2012p212204,2012-03-19T12:22:27Z,-43.62,1.0,172.23,1.0,5.0,2.0,M,,,,,,,2.6,0.3,6,2.3,nan,8,,,,,,,,,,,,,,,,,,,2.3,0.4,8
2012p212587,2012-03-19T15:47:16Z,-38.27,4.0,176.0,4.0,191.0,7.0,M,,,,,,,,,,2.8,nan,12,,,,,,,,,,,,,,,,,,,2.8,0.3,12
2012p212623,2012-03-19T16:05:55Z,-39.34,1.0,177.7,1.8,41.0,5.0,M,,,,,,,3.3,0.3,21,3.1,nan,21,,,,,,,,,,,,,,,,,,,3.0,0.4,28
2012p213065,2012-03-19T20:01:11Z,-37.54,3.0,177.13,2.1,155.0,4.0,M,,,,,,,,,,3.3,nan,38,,,,,,,,,,,,,,,,,,,3.3,0.3,38
2012p213529,2012-03-20T00:08:31Z,-40.16,2.1,173.86,4.2,109.0,10.0,M,,,,,,,,,,2.9,nan,2,,,,,,,,,,,,,,,,,,,2.9,0.9,2
2012p214349,2012-03-20T07:25:32Z,-45.18,2.6,167.37,4.8,126.0,4.0,M,5.1,0.1,2,,,,,,,5.2,nan,24,4.5,0.4,2,,,,,,,,,,,,,,,,5.2,0.2,24
2012p214441,2012-03-20T08:14:24Z,-43.51,8.7,172.8,5.6,12.0,0.0,M,,,,,,,3.0,0.3,12,2.1,nan,3,,,,,,,,,,,,,,,,,,,2.7,0.6,10
2012p214464,2012-03-20T08:26:42Z,-41.39,4.4,172.38,2.9,12.0,0.0,M,,,,,,,3.4,0.3,22,3.3,nan,27,,,,,,,,,,,,,,,,,,,3.3,0.5,27
2012p214543,2012-03-20T09:08:28Z,-46.22,9.8,165.88,7.3,12.0,0.0,M,,,,,,,4.4,0.2,15,4.3,nan,15,,,,,,,,,,,,,,,,,,,4.3,0.2,15
2012p214622,2012-03-20T09:50:55Z,-46.28,8.7,165.86,7.7,12.0,0.0,M,,,,,,,4.3,0.3,17,4.2,nan,20,,,,,,,,,,,,,,,,,,,4.2,0.4,20
2012p214659,2012-03-20T10:10:42Z,-46.45,6.7,166.15,6.2,5.0,0.0,M,,,,,,,3.4,0.4,9,3.1,nan,8,,,,,,,,,,,,,,,,,,,3.1,0.5,8
2012p214946,2012-03-20T12:43:13Z,-37.89,3.3,176.65,3.1,156.0,5.0,M,,,,,,,,,,2.9,nan,40,,,,,,,,,,,,,,,,,,,2.9,0.7,40
2012p215047,2012-03-20T13:37:28Z,-42.82,5.4,173.83,3.5,12.0,0.0,M,,,,,,,3.0,0.3,13,2.9,nan,13,,,,,,,,,,,,,,,,,,,2.9,0.5,13
2012p215427,2012-03-20T16:59:38Z,-37.54,5.8,178.89,3.5,52.0,6.0,M,,,,,,,4.7,0.2,40,4.4,nan,53,,,,,,,,,,,,,,,,,,,4.4,0.2,53
2012p215493,2012-03-20T17:34:45Z,-37.37,8.2,178.8,5.9,33.0,0.0,M,,,,,,,2.9,0.2,8,2.4,nan,2,,,,,,,,,,,,,,,,,,,2.6,0.3,9
2012p215502,2012-03-20T17:39:41Z,-36.19,10.3,177.42,22.8,223.0,22.0,M,,,,,,,,,,3.2,nan,14,,,,,,,,,,,,,,,,,,,3.2,0.3,14
2012p215824,2012-03-20T20:31:26Z,-41.87,1.9,174.03,1.4,22.0,2.0,M,,,,,,,3.5,0.1,22,3.3,nan,27,,,,,,,,,,,,,,,,,,,3.3,0.2,27
2012p216118,2012-03-20T23:08:15Z,-40.37,1.8,174.32,2.4,96.0,5.0,M,,,,,,,,,,2.5,nan,14,,,,,,,,,,,,,,,,,,,2.5,0.3,14
2012p216507,2012-03-21T02:35:14Z,-43.63,1.5,172.73,0.8,10.0,2.0,M,,,,,,,2.9,0.3,8,2.7,nan,9,,,,,,,,,,,,,,,,,,,2.7,0.4,9
2012p216786,2012-03-21T05:03:39Z,-47.51,13.2,165.71,12.0,5.0,0.0,M,,,,,,,4.1,0.3,10,3.9,nan,11,,,,,,,,,,,,,,,,,,,3.9,0.4,11
2012p216897,2012-03-21T06:03:13Z,-44.14,8.7,168.58,5.6,5.0,0.0,M,,,,,,,3.0,0.2,8,1.9,nan,1,,,,,,,,,,,,,,,,,,,1.9,nan,1
2012p217035,2012-03-21T07:16:43Z,-44.31,4.4,168.12,3.0,12.0,0.0,M,,,,,,,3.1,0.2,8,3.1,nan,8,,,,,,,,,,,,,,,,,,,3.1,0.3,8
2012p217185,2012-03-21T08:36:24Z,-47.51,16.7,165.71,10.3,5.0,0.0,M,,,,,,,3.8,0.3,8,3.7,nan,10,,,,,,,,,,,,,,,,,,,3.7,0.4,10
2012p217279,2012-03-21T09:26:23Z,-39.57,1.8,174.75,2.1,130.0,3.0,M,,,,,,,,,,2.9,nan,34,,,,,,,,,,,,,,,,,,,2.9,0.3,46
2012p217628,2012-03-21T12:32:22Z,-40.25,1.5,174.26,2.1,97.0,3.0,M,,,,,,,,,,3.0,nan,33,,,,,,,,,,,,,,,,,,,3.0,0.5,33
2012p218020,2012-03-21T16:01:28Z,-38.61,2.6,175.85,2.6,157.0,5.0,M,,,,,,,,,,2.6,nan,30,,,,,,,,,,,,,,,,,,,2.6,0.5,30
2012p218100,2012-03-21T16:43:42Z,-45.03,3.0,167.69,4.2,85.0,5.0,M,,,,,,,,,,3.1,nan,12,,,,,,,,,,,,,,,,,,,3.1,0.4,12
2012p218358,2012-03-21T19:01:33Z,-40.03,7.0,178.78,9.0,33.0,0.0,M,,,,,,,3.2,0.2,15,2.9,nan,7,,,,,,,,,,,,,,,,,,,2.9,0.3,14
2012p218415,2012-03-21T19:31:46Z,-38.17,2.6,178.93,3.9,46.0,5.0,M,,,,,,,3.9,0.3,37,3.7,nan,49,,,,,,,,,,,,,,,,,,,3.7,0.3,49
2012p218424,2012-03-21T19:36:28Z,-44.22,4.4,168.56,4.3,5.0,0.0,MLv,,,,,,,3.1,0.1,9,,,,,,,,,,,,,,,,,,,,,,3.0,0.3,10
2012p218679,2012-03-21T21:52:40Z,-43.62,1.7,172.74,1.1,9.0,2.0,M,,,,,,,2.9,0.1,7,2.7,nan,10,,,,,,,,,,,,,,,,,,,2.7,0.2,10
2012p218797,2012-03-21T22:55:31Z,-41.87,1.5,173.96,1.4,23.0,3.0,M,,,,,,,3.2,0.1,22,3.0,nan,26,,,,,,,,,,,,,,,,,,,3.0,0.2,26
2012p218819,2012-03-21T23:06:58Z,-37.64,1.7,177.58,1.3,57.0,3.0,M,,,,,,,3.3,0.3,40,3.0,nan,48,,,,,,,,,,,,,,,,,,,3.0,0.3,48
2012p218882,2012-03-21T23:40:41Z,-43.62,1.6,172.74,0.9,9.0,2.0,M,,,,,,,3.0,0.2,8,2.9,nan,11,,,,,,,,,,,,,,,,,,,2.9,0.2,11
2012p219246,2012-03-22T02:54:28Z,-43.58,1.9,172.63,1.2,9.0,1.0,M,,,,,,,2.6,0.2,6,2.5,nan,8,,,,,,,,,,,,,,,,,,,2.5,0.3,8
2012p220006,2012-03-22T09:39:42Z,-37.64,8.7,179.9,5.8,33.0,0.0,M,,,,,,,3.2,0.1,12,3.0,nan,14,,,,,,,,,,,,,,,,,,,3.0,0.2,14
2012p220404,2012-03-22T13:11:20Z,-45.47,10.2,166.55,6.6,5.0,0.0,M,,,,,,,3.3,0.3,6,2.0,nan,1,,,,,,,,,,,,,,,,,,,3.0,0.5,9
2012p220814,2012-03-22T16:49:44Z,-43.67,1.2,172.81,0.9,9.0,1.0,M,,,,,,,3.7,0.2,20,3.5,nan,25,,,,,,,,,,,,,,,,,,,3.5,0.4,25
2012p221373,2012-03-22T21:47:27Z,-37.07,8.6,179.38,5.8,33.0,0.0,M,,,,,,,3.8,0.2,22,3.6,nan,22,,,,,,,,,,,,,,,,,,,3.6,0.1,22
2012p221579,2012-03-22T23:37:32Z,-43.59,1.0,172.1,1.4,10.0,2.0,M,,,,,,,3.1,0.3,13,3.0,nan,1,,,,,,,,,,,,,,,,,,,3.0,0.3,16
2012p222089,2012-03-23T04:09:05Z,-39.83,1.2,177.04,2.1,13.0,2.0,M,,,,,,,2.2,0.1,10,1.9,nan,12,,,,,,,,,,,,,,,,,,,2.0,0.2,10
2012p222090,2012-03-23T04:09:20Z,-41.18,2.1,172.89,3.0,158.0,4.0,M,,,,,,,,,,3.7,nan,22,,,,,,,,,,,,,,,,,,,3.7,0.2,22
2012p222169,2012-03-23T04:51:55Z,-35.51,17.4,178.52,15.1,198.0,26.0,M,,,,,,,,,,3.2,nan,10,,,,,,,,,,,,,,,,,,,3.2,0.4,10
2012p222854,2012-03-23T10:56:40Z,-37.22,4.0,177.47,2.3,107.0,5.0,M,,,,,,,,,,2.6,nan,31,,,,,,,,,,,,,,,,,,,2.6,0.3,31
2012p223074,2012-03-23T12:54:02Z,-38.46,2.3,175.85,2.8,187.0,5.0,M,,,,,,,,,,2.7,nan,56,,,,,,,,,,,,,,,,,,,2.7,0.5,56
2012p223136,2012-03-23T13:27:04Z,-37.08,6.0,176.85,5.5,223.0,7.0,M,,,,,,,,,,2.6,nan,30,,,,,,,,,,,,,,,,,,,2.6,0.3,30
2012p223264,2012-03-23T14:35:03Z,-33.22,25.9,179.44,36.8,213.0,49.0,M,4.4,0.5,2,,,,,,,3.9,nan,14,3.5,0.5,2,,,,,,,,,,,,,,,,3.9,0.3,14
2012p224195,2012-03-23T22:51:29Z,-36.21,9.9,177.83,12.6,225.0,10.0,M,,,,,,,,,,3.4,nan,20,,,,,,,,,,,,,,,,,,,3.4,0.3,20
2012p224530,2012-03-24T01:49:48Z,-45.17,2.3,167.47,3.2,121.0,4.0,M,,,,,,,,,,3.1,nan,15,,,,,,,,,,,,,,,,,,,3.1,0.4,15
2012p224792,2012-03-24T04:09:38Z,-43.5,1.1,172.78,1.2,11.0,1.0,M,,,,,,,3.9,0.2,24,3.7,nan,31,,,,,,,,,,,,,,,,,,,3.7,0.3,31
2012p225180,2012-03-24T07:36:12Z,-43.5,2.8,172.77,1.0,13.0,3.0,M,,,,,,,3.1,0.2,11,2.9,nan,11,,,,,,,,,,,,,,,,,,,2.9,0.4,11
2012p225307,2012-03-24T08:43:31Z,-37.6,6.1,176.47,10.6,308.0,10.0,M,,,,,,,,,,2.6,nan,28,,,,,,,,,,,,,,,,,,,2.6,0.4,28
2012p225400,2012-03-24T09:33:33Z,-43.5,1.2,172.77,1.2,11.0,2.0,M,,,,,,,3.5,0.3,19,2.8,nan,2,,,,,,,,,,,,,,,,,,,3.3,0.4,21
2012p225485,2012-03-24T10:18:52Z,-46.39,7.0,165.98,7.3,5.0,0.0,M,,,,,,,3.7,0.3,9,3.5,nan,10,,,,,,,,,,,,,,,,,,,3.5,0.5,10
2012p225687,2012-03-24T12:06:37Z,-39.41,3.5,174.23,7.6,206.0,10.0,MLv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,0.5,15
2012p225910,2012-03-24T14:05:14Z,-40.48,0.8,175.77,1.3,25.0,1.0,M,,,,,,,2.9,0.2,24,2.6,nan,24,,,,,,,,,,,,,,,,,,,2.6,0.3,34
2012p226264,2012-03-24T17:13:44Z,-37.44,4.3,177.22,7.9,131.0,6.0,M,,,,,,,,,,2.2,nan,8,,,,,,,,,,,,,,,,,,,2.2,0.3,8
2012p226294,2012-03-24T17:29:55Z,-46.4,5.6,166.7,7.4,5.0,0.0,M,,,,,,,2.7,nan,1,3.2,nan,8,,,,,,,,,,,,,,,,,,,2.7,nan,1
2012p226512,2012-03-24T19:25:38Z,-37.02,7.5,177.18,8.2,203.0,9.0,M,,,,,,,,,,2.6,nan,22,,,,,,,,,,,,,,,,,,,2.6,0.3,22
2012p226811,2012-03-24T22:05:29Z,-37.88,10.0,179.88,10.7,33.0,0.0,M,,,,,,,3.0,0.1,11,2.7,nan,12,,,,,,,,,,,,,,,,,,,2.7,0.2,12
2012p227023,2012-03-24T23:57:55Z,-43.59,0.9,172.29,1.0,14.0,2.0,M,,,,,,,3.2,0.2,11,3.2,nan,14,,,,,,,,,,,,,,,,,,,3.2,0.4,14
2012p227275,2012-03-25T02:12:31Z,-44.53,4.4,168.17,5.2,5.0,0.0,M,,,,,,,2.9,0.1,6,2.6,nan,7,,,,,,,,,,,,,,,,,,,2.6,0.4,7
2012p227359,2012-03-25T02:57:02Z,-37.69,2.3,178.43,2.2,13.0,3.0,M,,,,,,,2.8,0.2,11,2.6,nan,15,,,,,,,,,,,,,,,,,,,2.6,0.3,15
2012p228223,2012-03-25T10:37:16Z,-37.61,2.1,177.98,2.2,56.0,3.0,M,,,,,,,2.9,0.2,20,2.7,nan,20,,,,,,,,,,,,,,,,,,,2.7,0.2,20
2012p228585,2012-03-25T13:50:18Z,-41.66,1.5,172.81,3.6,97.0,6.0,M,,,,,,,,,,2.9,nan,24,,,,,,,,,,,,,,,,,,,3.0,0.2,20
2012p228702,2012-03-25T14:52:11Z,-43.54,3.0,172.56,0.7,10.0,2.0,M,,,,,,,2.4,0.2,7,2.3,nan,7,,,,,,,,,,,,,,,,,,,2.3,0.2,7
2012p228838,2012-03-25T16:05:22Z,-37.16,10.9,176.85,12.2,206.0,10.0,M,,,,,,,,,,2.6,nan,8,,,,,,,,,,,,,,,,,,,2.6,0.5,8
2012p228924,2012-03-25T16:51:06Z,-40.17,1.5,173.88,2.0,120.0,4.0,M,,,,,,,,,,2.8,nan,2,,,,,,,,,,,,,,,,,,,2.9,0.3,41
2012p228961,2012-03-25T17:10:32Z,-40.61,4.4,176.69,2.8,33.0,0.0,M,,,,,,,3.2,0.2,25,2.9,nan,33,,,,,,,,,,,,,,,,,,,2.9,0.3,33
2012p228967,2012-03-25T17:13:46Z,-37.86,4.0,176.26,6.3,179.0,6.0,M,,,,,,,,,,2.3,nan,2,,,,,,,,,,,,,,,,,,,2.3,0.4,15
2012p229057,2012-03-25T18:01:35Z,-37.22,3.6,177.51,3.0,151.0,6.0,M,,,,,,,,,,3.0,nan,36,,,,,,,,,,,,,,,,,,,3.0,0.3,36
2012p229293,2012-03-25T20:07:41Z,-43.56,2.1,172.77,1.3,10.0,2.0,M,,,,,,,2.9,0.2,10,2.8,nan,10,,,,,,,,,,,,,,,,,,,2.8,0.3,10
2012p229338,2012-03-25T20:30:30Z,-32.65,21.5,178.96,55.0,394.0,26.0,M,4.5,0.2,12,,,,,,,4.3,nan,1,3.7,0.4,12,,,,,,,,,,,,,,,,4.7,0.3,21
2012p229522,2012-03-25T22:09:27Z,-38.72,8.7,176.8,5.6,5.0,0.0,M,,,,,,,2.4,0.2,15,2.2,nan,18,,,,,,,,,,,,,,,,,,,2.2,0.2,18
2012p229654,2012-03-25T23:20:00Z,-38.06,0.4,176.55,0.4,9.0,1.0,M,,,,,,,2.7,0.3,19,2.5,nan,23,,,,,,,,,,,,,,,,,,,2.5,0.4,23
2012p229777,2012-03-26T00:25:14Z,-43.54,3.1,172.78,1.2,22.0,4.0,MLv,,,,,,,2.9,0.5,7,2.0,nan,1,,,,,,,,,,,,,,,,,,,2.8,0.5,9
2012p230304,2012-03-26T05:06:04Z,-43.59,1.0,172.47,1.0,8.0,1.0,M,,,,,,,2.9,0.2,11,2.9,nan,12,,,,,,,,,,,,,,,,,,,2.9,0.2,12
2012p230418,2012-03-26T06:06:45Z,-37.73,2.3,178.06,1.5,39.0,2.0,M,,,,,,,3.0,0.1,19,2.8,nan,23,,,,,,,,,,,,,,,,,,,2.8,0.3,23
2012p230550,2012-03-26T07:17:34Z,-38.16,1.9,176.03,2.2,166.0,4.0,M,,,,,,,,,,2.6,nan,44,,,,,,,,,,,,,,,,,,,2.6,0.5,44
2012p231212,2012-03-26T13:10:17Z,-38.59,1.6,175.67,1.6,192.0,4.0,M,,,,,,,,,,2.6,nan,3,,,,,,,,,,,,,,,,,,,3.8,0.7,104
2012p231437,2012-03-26T15:09:53Z,-45.22,3.4,166.76,6.1,5.0,5.0,M,,,,,,,3.6,0.3,13,3.5,nan,17,,,,,,,,,,,,,,,,,,,3.5,0.4,17
2012p231510,2012-03-26T15:48:46Z,-38.17,5.0,175.93,5.0,198.0,8.0,MLv,,,,,,,,,,3.3,nan,119,,,,,,,,,,,,,,,,,,,3.3,0.7,119
2012p231521,2012-03-26T15:54:48Z,-39.72,4.0,178.9,6.7,33.0,0.0,M,,,,,,,3.6,0.1,44,3.3,nan,2,,,,,,,,,,,,,,,,,,,3.3,0.2,59
2012p231612,2012-03-26T16:42:43Z,-47.62,18.4,165.56,15.2,5.0,0.0,M,,,,,,,3.9,0.2,8,3.8,nan,10,,,,,,,,,,,,,,,,,,,3.8,0.4,10
2012p231904,2012-03-26T19:18:50Z,-43.34,0.9,171.99,1.1,10.0,1.0,M,,,,,,,2.9,0.2,10,2.6,nan,1,,,,,,,,,,,,,,,,,,,2.7,0.2,12
2012p232151,2012-03-26T21:30:24Z,-38.69,11.7,-179.6,7.8,33.0,0.0,M,,,,,,,3.5,0.3,18,3.2,nan,22,,,,,,,,,,,,,,,,,,,3.2,0.3,22
2012p232408,2012-03-26T23:47:10Z,-43.51,2.0,172.76,1.3,14.0,2.0,M,,,,,,,3.2,0.2,20,3.0,nan,24,,,,,,,,,,,,,,,,,,,3.0,0.3,24
2012p232450,2012-03-27T00:09:05Z,-35.73,13.8,-178.68,14.5,33.0,0.0,M,,,,,,,4.9,0.2,18,4.5,nan,24,,,,,,,,,,,,,,,,,,,4.5,0.2,24
2012p232541,2012-03-27T00:57:48Z,-47.15,11.4,165.66,7.8,5.0,0.0,M,,,,,,,3.8,0.3,10,3.7,nan,10,,,,,,,,,,,,,,,,,,,3.7,0.4,10
2012p232608,2012-03-27T01:33:44Z,-37.43,3.3,177.11,6.5,92.0,6.0,M,,,,,,,,,,2.6,nan,4,,,,,,,,,,,,,,,,,,,2.6,0.2,20
2012p233366,2012-03-27T08:17:40Z,-45.13,2.5,167.51,3.5,117.0,4.0,M,,,,,,,,,,2.3,nan,1,,,,,,,,,,,,,,,,,,,2.3,nan,1
2012p234018,2012-03-27T14:04:57Z,-43.59,0.8,172.62,0.8,10.0,1.0,M,,,,,,,3.7,0.2,24,3.3,nan,1,,,,,,,,,,,,,,,,,,,3.5,0.3,29
2012p234060,2012-03-27T14:27:33Z,-45.81,3.4,166.66,5.9,5.0,0.0,M,,,,,,,3.0,0.3,10,2.9,nan,9,,,,,,,,,,,,,,,,,,,2.9,0.4,9
2012p234332,2012-03-27T16:52:21Z,-37.24,3.5,177.51,2.3,123.0,5.0,M,,,,,,,,,,2.9,nan,47,,,,,,,,,,,,,,,,,,,2.9,0.4,47
2012p234365,2012-03-27T17:10:56Z,-38.2,1.5,176.22,1.5,166.0,3.0,M,,,,,,,,,,2.8,nan,89,,,,,,,,,,,,,,,,,,,2.8,0.6,89
