PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,mB,mB_Uncertainty,mB_StationCount,Mjma,Mjma_Uncertainty,Mjma_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw(mB),Mw(mB)_Uncertainty,Mw(mB)_StationCount,Ms(BB),Ms(BB)_Uncertainty,Ms(BB)_StationCount,mb,mb_Uncertainty,mb_StationCount,MLv,MLv_Uncertainty,MLv_StationCount
2016p860098,2016-11-14T05:40:39Z,-42.41,3.5,173.7,7.0,8.0,4.0,M,,,,,,,3.2,0.2,8,3.0,nan,8,,,,,,,,,,3.0,0.1,8
2016p860102,2016-11-14T05:42:34Z,-41.72,2.7,174.21,3.5,8.0,6.0,M,,,,,,,2.9,0.2,9,2.6,nan,9,,,,,,,,,,2.6,0.2,9
2016p860103,2016-11-14T05:43:10Z,-42.63,2.0,173.05,2.4,12.0,2.0,M,,,,,,,3.4,0.2,20,3.2,nan,20,,,,,,,,,,3.2,0.2,20
2016p860108,2016-11-14T05:45:45Z,-42.68,2.3,172.76,3.1,11.0,3.0,M,,,,,,,3.6,0.2,9,3.4,nan,9,,,,,,,,,,3.4,0.2,9
2016p860109,2016-11-14T05:46:01Z,-41.75,3.8,174.23,4.6,15.0,6.0,M,,,,,,,4.2,0.1,12,3.9,nan,12,,,,,,,,,,3.9,0.2,12
2016p860110,2016-11-14T05:46:32Z,-41.7,2.0,174.14,1.6,10.0,3.0,M,,,,,,,4.4,0.2,19,4.1,nan,19,,,,,,,,,,4.1,0.2,19
2016p860111,2016-11-14T05:47:14Z,-41.7,2.4,174.32,4.4,5.0,3.0,M,,,,,,,4.5,0.2,9,4.4,nan,9,,,,,,,,,,4.4,0.3,9
2016p860120,2016-11-14T05:50:21Z,-42.34,3.5,174.01,3.6,5.0,3.0,M,,,,,,,4.3,0.3,22,3.4,nan,9,,,,,,,,,,3.4,0.2,9
2016p860117,2016-11-14T05:50:31Z,-41.72,2.4,174.14,3.0,12.0,0.0,M,,,,,,,3.8,0.2,7,3.5,nan,7,,,,,,,,,,3.5,0.2,7
2016p860119,2016-11-14T05:51:36Z,-42.38,2.7,173.92,3.3,12.0,4.0,M,,,,,,,4.5,0.2,14,4.4,nan,25,,,,,,,,,,4.4,0.2,25
2016p860125,2016-11-14T05:54:46Z,-42.13,2.3,173.81,2.7,12.0,0.0,M,,,,,,,3.3,0.2,11,3.0,nan,11,,,,,,,,,,3.0,0.1,11
2016p860128,2016-11-14T05:56:29Z,-42.3,2.9,173.65,5.3,12.0,0.0,M,,,,,,,3.7,0.2,6,3.6,nan,6,,,,,,,,,,3.6,0.2,6
2016p860129,2016-11-14T05:57:00Z,-42.42,2.2,173.33,4.0,5.0,0.0,M,,,,,,,4.0,0.4,6,3.7,nan,6,,,,,,,,,,3.7,0.3,6
2016p860134,2016-11-14T05:59:40Z,-41.77,3.9,174.3,2.0,5.0,0.0,M,,,,,,,3.3,0.2,15,3.2,nan,26,,,,,,,,,,3.2,0.4,26
2016p860140,2016-11-14T05:59:56Z,-42.45,2.9,173.25,2.6,5.0,0.0,M,,,,,,,3.5,0.3,5,3.4,nan,6,,,,,,,,,,3.4,0.4,6
2016p860136,2016-11-14T06:00:44Z,-41.7,2.2,174.27,1.7,6.0,3.0,M,,,,,,,3.9,0.2,24,3.6,nan,24,,,,,,,,,,3.6,0.2,24
2016p860138,2016-11-14T06:01:41Z,-42.42,2.3,173.02,2.8,42.0,5.0,M,,,,,,,4.2,0.2,19,3.9,nan,30,,,,,,,,,,3.9,0.2,30
2016p860139,2016-11-14T06:02:33Z,-41.71,2.4,174.13,3.1,10.0,5.0,M,,,,,,,4.2,0.2,9,3.8,nan,9,,,,,,,,,,3.8,0.2,9
2016p860145,2016-11-14T06:05:17Z,-41.68,2.7,174.29,3.3,18.0,6.0,M,,,,,,,4.1,0.1,25,3.8,nan,25,,,,,,,,,,3.8,0.1,25
2016p860149,2016-11-14T06:08:07Z,-41.68,3.0,174.28,2.2,8.0,5.0,M,,,,,,,3.3,0.2,10,3.0,nan,10,,,,,,,,,,3.0,0.2,10
2016p860153,2016-11-14T06:09:52Z,-42.29,2.4,173.58,3.7,10.0,3.0,M,,,,,,,3.2,0.2,10,3.0,nan,10,,,,,,,,,,3.0,0.2,10
2016p860155,2016-11-14T06:11:05Z,-42.0,8.6,173.91,6.5,8.0,5.0,M,,,,,,,3.1,0.2,6,2.8,nan,6,,,,,,,,,,2.8,0.1,6
2016p860160,2016-11-14T06:13:48Z,-41.73,2.5,174.11,3.0,10.0,5.0,M,,,,,,,2.9,0.2,7,2.6,nan,7,,,,,,,,,,2.6,0.1,7
2016p860166,2016-11-14T06:16:32Z,-42.58,2.0,172.97,2.2,11.0,3.0,M,,,,,,,4.4,0.3,6,3.9,nan,31,,,,,,,,,,3.9,0.2,31
2016p860169,2016-11-14T06:18:09Z,-42.51,3.5,173.16,3.7,5.0,3.0,M,,,,,,,4.5,0.4,6,4.3,nan,6,,,,,,,,,,4.3,0.3,6
2016p860174,2016-11-14T06:20:51Z,-41.7,3.9,174.33,4.8,11.0,9.0,M,,,,,,,3.3,0.2,7,2.7,nan,7,,,,,,,,,,2.7,0.1,7
2016p860175,2016-11-14T06:21:04Z,-41.71,2.8,174.1,3.8,12.0,5.0,M,,,,,,,3.3,0.3,7,2.9,nan,6,,,,,,,,,,2.9,0.2,6
2016p860180,2016-11-14T06:24:06Z,-41.71,2.3,174.16,2.3,15.0,3.0,M,,,,,,,3.0,0.3,14,2.8,nan,15,,,,,,,,,,2.8,0.4,15
2016p860183,2016-11-14T06:25:58Z,-41.68,3.6,174.41,2.3,8.0,4.0,M,,,,,,,4.0,0.1,19,3.6,nan,19,,,,,,,,,,3.6,0.1,19
2016p860189,2016-11-14T06:29:05Z,-41.76,3.3,174.3,2.7,7.0,4.0,M,,,,,,,4.8,0.2,16,4.5,nan,16,,,,,,,,,,4.5,0.1,16
2016p860192,2016-11-14T06:30:25Z,-42.51,2.6,173.42,2.8,15.0,3.0,M,,,,,,,4.3,0.2,13,4.1,nan,13,,,,,,,,,,4.1,0.2,13
2016p860197,2016-11-14T06:33:28Z,-42.42,3.0,173.23,3.1,12.0,0.0,M,,,,,,,3.4,0.2,7,3.3,nan,6,,,,,,,,,,3.3,0.2,6
2016p860198,2016-11-14T06:33:46Z,-42.5,2.2,173.19,2.4,5.0,0.0,M,,,,,,,3.4,0.2,6,3.2,nan,6,,,,,,,,,,3.2,0.2,6
2016p860200,2016-11-14T06:34:44Z,-42.65,2.1,172.8,2.9,11.0,3.0,M,,,,,,,3.4,0.2,7,3.2,nan,7,,,,,,,,,,3.2,0.1,7
2016p860202,2016-11-14T06:36:02Z,-41.73,2.4,174.27,1.9,6.0,3.0,M,,,,,,,3.3,0.2,19,3.1,nan,19,,,,,,,,,,3.1,0.2,19
2016p860205,2016-11-14T06:37:16Z,-42.63,1.8,173.06,2.6,8.0,3.0,M,,,,,,,3.6,0.2,13,3.3,nan,19,,,,,,,,,,3.3,0.1,19
2016p860206,2016-11-14T06:38:13Z,-42.39,2.7,173.7,3.7,5.0,0.0,M,,,,,,,3.7,0.2,9,3.5,nan,9,,,,,,,,,,3.5,0.2,9
2016p860211,2016-11-14T06:40:54Z,-41.97,4.5,174.02,2.7,9.0,4.0,M,,,,,,,3.6,0.2,20,3.4,nan,20,,,,,,,,,,3.4,0.2,20
2016p860215,2016-11-14T06:43:00Z,-41.77,3.1,174.26,1.7,13.0,3.0,M,,,,,,,5.9,0.2,18,5.6,nan,18,,,,,,,,,,5.6,0.1,18
2016p860224,2016-11-14T06:47:50Z,-42.39,2.8,174.02,3.2,17.0,3.0,M,,,,,,,6.0,0.2,18,5.7,nan,18,,,,,,,,,,5.7,0.2,18
2016p860232,2016-11-14T06:51:59Z,-41.73,2.7,174.22,2.6,5.0,0.0,M,,,,,,,4.1,0.2,12,3.4,nan,10,,,,,,,,,,3.4,0.2,10
2016p860234,2016-11-14T06:52:53Z,-41.75,2.8,174.31,1.8,12.0,3.0,M,,,,,,,4.7,0.1,25,4.5,nan,25,,,,,,,,,,4.5,0.1,25
2016p860239,2016-11-14T06:55:49Z,-41.77,4.3,174.22,3.6,8.0,5.0,M,,,,,,,4.3,0.1,19,4.0,nan,19,,,,,,,,,,4.0,0.1,19
2016p860241,2016-11-14T06:55:50Z,-42.43,2.5,173.19,2.7,5.0,0.0,M,,,,,,,4.2,0.3,6,4.0,nan,4,,,,,,,,,,4.0,0.4,4
2016p860244,2016-11-14T06:58:13Z,-42.33,3.3,173.76,5.0,12.0,0.0,M,,,,,,,3.9,0.2,9,3.7,nan,9,,,,,,,,,,3.7,0.1,9
2016p860248,2016-11-14T07:00:10Z,-41.76,3.9,174.25,2.8,12.0,4.0,M,,,,,,,3.6,0.2,18,3.4,nan,18,,,,,,,,,,3.4,0.2,18
2016p860249,2016-11-14T07:01:05Z,-42.34,3.5,173.82,6.9,9.0,5.0,M,,,,,,,3.5,0.2,7,3.2,nan,7,,,,,,,,,,3.2,0.2,7
2016p860251,2016-11-14T07:02:09Z,-41.91,3.4,174.02,3.6,12.0,3.0,M,,,,,,,3.4,0.1,10,3.3,nan,10,,,,,,,,,,3.3,0.1,10
2016p860259,2016-11-14T07:06:43Z,-41.88,3.1,173.91,3.1,12.0,0.0,M,,,,,,,3.7,0.2,12,3.3,nan,13,,,,,,,,,,3.3,0.2,13
2016p860262,2016-11-14T07:07:43Z,-42.16,2.7,173.57,3.0,12.0,5.0,M,,,,,,,4.1,0.1,6,3.9,nan,6,,,,,,,,,,3.9,0.1,6
2016p860268,2016-11-14T07:11:14Z,-41.87,2.9,174.08,2.0,9.0,2.0,M,,,,,,,4.1,0.2,40,3.9,nan,37,,,,,,,,,,3.9,0.2,37
2016p860273,2016-11-14T07:13:53Z,-42.03,1.9,173.75,2.1,12.0,3.0,M,,,,,,,4.3,0.2,19,4.1,nan,19,,,,,,,,,,4.1,0.2,19
2016p860278,2016-11-14T07:16:36Z,-42.48,2.2,173.41,2.6,5.0,0.0,M,,,,,,,4.4,0.3,11,3.9,nan,11,,,,,,,,,,3.9,0.2,11
2016p860280,2016-11-14T07:17:31Z,-42.27,3.2,174.11,4.3,5.0,0.0,M,,,,,,,4.5,0.2,12,4.3,nan,12,,,,,,,,,,4.3,0.2,12
2016p860286,2016-11-14T07:20:25Z,-41.74,3.9,174.18,3.2,18.0,4.0,M,,,,,,,5.8,0.5,12,3.9,nan,15,,,,,,,,,,3.9,0.3,15
2016p860287,2016-11-14T07:21:04Z,-41.74,3.7,174.29,3.4,11.0,6.0,M,,,,,,,6.0,0.2,14,5.8,nan,14,,,,,,,,,,5.8,0.2,14
2016p860297,2016-11-14T07:26:46Z,-41.65,5.3,174.36,6.5,14.0,14.0,M,,,,,,,3.5,0.2,6,3.2,nan,6,,,,,,,,,,3.2,0.1,6
2016p860303,2016-11-14T07:29:25Z,-41.79,3.2,174.31,3.0,12.0,4.0,M,,,,,,,3.6,0.2,19,3.3,nan,19,,,,,,,,,,3.3,0.2,19
2016p860308,2016-11-14T07:32:46Z,-41.71,4.5,174.29,2.3,12.0,0.0,M,,,,,,,2.9,0.3,7,2.6,nan,7,,,,,,,,,,2.6,0.2,7
2016p860312,2016-11-14T07:33:58Z,-42.64,2.3,172.78,2.8,7.0,6.0,M,,,,,,,3.9,0.2,3,3.4,nan,3,,,,,,,,,,3.4,0.3,3
2016p860311,2016-11-14T07:34:32Z,-41.67,2.2,174.23,2.5,5.0,0.0,M,,,,,,,4.7,0.2,13,4.4,nan,13,,,,,,,,,,4.4,0.2,13
2016p860317,2016-11-14T07:37:18Z,-42.09,4.5,173.95,4.6,9.0,5.0,M,,,,,,,4.1,0.2,11,3.9,nan,11,,,,,,,,,,3.9,0.2,11
2016p860320,2016-11-14T07:39:03Z,-41.68,2.0,174.23,2.1,5.0,0.0,M,,,,,,,3.8,0.2,16,3.5,nan,17,,,,,,,,,,3.5,0.2,17
2016p860325,2016-11-14T07:41:38Z,-41.68,2.5,174.22,2.4,7.0,3.0,M,,,,,,,3.4,0.2,17,3.1,nan,17,,,,,,,,,,3.1,0.2,17
2016p860328,2016-11-14T07:43:09Z,-42.55,3.0,173.28,2.7,12.0,0.0,M,,,,,,,4.2,0.4,5,3.4,nan,17,,,,,,,,,,3.4,0.2,17
2016p860329,2016-11-14T07:43:28Z,-41.93,2.4,174.02,2.4,7.0,4.0,M,,,,,,,4.5,0.2,9,4.3,nan,9,,,,,,,,,,4.3,0.2,9
2016p860335,2016-11-14T07:46:45Z,-41.59,4.1,174.4,3.3,5.0,9.0,M,,,,,,,2.7,0.1,8,2.4,nan,8,,,,,,,,,,2.4,0.2,8
2016p860339,2016-11-14T07:49:18Z,-41.7,4.3,174.18,5.5,10.0,9.0,M,,,,,,,3.4,0.5,4,2.5,nan,4,,,,,,,,,,2.5,0.3,4
2016p860340,2016-11-14T07:49:35Z,-41.75,4.8,174.28,3.0,15.0,4.0,M,,,,,,,3.6,0.2,17,3.3,nan,17,,,,,,,,,,3.3,0.2,17
2016p860345,2016-11-14T07:51:58Z,-41.67,2.3,174.21,2.5,7.0,5.0,M,,,,,,,3.5,0.2,11,3.2,nan,11,,,,,,,,,,3.2,0.2,11
2016p860346,2016-11-14T07:53:15Z,-41.71,2.3,174.17,2.3,9.0,4.0,M,,,,,,,3.7,0.1,11,3.4,nan,10,,,,,,,,,,3.4,0.1,10
2016p860351,2016-11-14T07:55:16Z,-42.22,4.1,173.78,4.1,12.0,6.0,M,,,,,,,3.6,0.3,7,3.4,nan,7,,,,,,,,,,3.4,0.3,7
2016p860357,2016-11-14T07:58:18Z,-41.69,2.1,174.21,2.1,5.0,0.0,M,,,,,,,3.5,0.2,13,3.1,nan,13,,,,,,,,,,3.1,0.1,13
2016p860359,2016-11-14T07:59:11Z,-41.72,3.4,174.32,2.8,16.0,4.0,M,,,,,,,3.3,0.2,15,3.1,nan,15,,,,,,,,,,3.1,0.2,15
2016p860363,2016-11-14T08:01:29Z,-42.37,7.6,173.85,7.0,2.0,0.0,M,,,,,,,3.9,0.3,6,3.4,nan,12,,,,,,,,,,3.4,0.2,12
2016p860364,2016-11-14T08:02:03Z,-42.54,4.6,173.26,3.3,11.0,3.0,M,,,,,,,3.5,0.2,11,3.4,nan,11,,,,,,,,,,3.4,0.2,11
2016p860366,2016-11-14T08:03:10Z,-41.68,3.1,174.24,3.8,13.0,7.0,M,,,,,,,3.4,0.3,10,2.8,nan,10,,,,,,,,,,2.8,0.2,10
2016p860367,2016-11-14T08:04:11Z,-41.67,2.3,174.21,1.8,7.0,4.0,M,,,,,,,3.9,0.2,15,3.6,nan,15,,,,,,,,,,3.6,0.1,15
2016p860371,2016-11-14T08:05:57Z,-41.72,3.8,174.29,2.4,8.0,4.0,M,,,,,,,3.5,0.1,12,3.4,nan,12,,,,,,,,,,3.4,0.2,12
2016p860373,2016-11-14T08:07:14Z,-41.76,2.8,174.24,2.9,14.0,3.0,M,,,,,,,3.7,0.2,19,3.4,nan,19,,,,,,,,,,3.4,0.2,19
2016p860377,2016-11-14T08:08:53Z,-41.7,2.6,174.29,2.1,5.0,3.0,M,,,,,,,3.5,0.1,17,3.2,nan,17,,,,,,,,,,3.2,0.2,17
2016p860382,2016-11-14T08:11:33Z,-41.73,3.4,174.3,2.4,10.0,4.0,M,,,,,,,3.5,0.2,18,3.2,nan,18,,,,,,,,,,3.2,0.2,18
2016p860385,2016-11-14T08:13:24Z,-41.69,3.1,174.2,3.1,10.0,5.0,M,,,,,,,3.7,0.2,14,3.4,nan,14,,,,,,,,,,3.4,0.2,14
2016p860390,2016-11-14T08:15:47Z,-41.77,4.2,174.31,4.3,7.0,6.0,M,,,,,,,4.3,0.2,11,2.9,nan,12,,,,,,,,,,2.9,0.2,12
2016p860389,2016-11-14T08:16:07Z,-41.68,2.6,174.25,2.6,12.0,5.0,M,,,,,,,4.2,0.2,12,3.9,nan,12,,,,,,,,,,3.9,0.2,12
2016p860393,2016-11-14T08:17:29Z,-41.87,5.8,174.1,3.0,5.0,3.0,M,,,,,,,3.9,0.2,9,3.6,nan,9,,,,,,,,,,3.6,0.2,9
2016p860396,2016-11-14T08:19:09Z,-42.38,6.6,173.63,10.0,16.0,6.0,M,,,,,,,3.5,0.2,5,3.3,nan,5,,,,,,,,,,3.3,0.1,5
2016p860398,2016-11-14T08:20:24Z,-42.53,2.7,173.17,2.9,4.0,3.0,M,,,,,,,3.6,0.3,9,3.3,nan,9,,,,,,,,,,3.3,0.2,9
2016p860399,2016-11-14T08:21:04Z,-41.73,4.2,174.27,3.4,14.0,5.0,M,,,,,,,3.3,0.2,16,2.9,nan,16,,,,,,,,,,2.9,0.1,16
2016p860405,2016-11-14T08:23:51Z,-41.7,3.2,174.23,2.9,9.0,4.0,M,,,,,,,3.8,0.1,19,3.5,nan,19,,,,,,,,,,3.5,0.2,19
2016p860412,2016-11-14T08:27:54Z,-42.31,3.7,173.9,6.0,8.0,4.0,M,,,,,,,3.8,0.2,13,3.0,nan,18,,,,,,,,,,3.0,0.2,18
2016p860413,2016-11-14T08:28:31Z,-42.43,2.7,173.17,2.9,9.0,6.0,M,,,,,,,3.6,0.4,5,3.4,nan,5,,,,,,,,,,3.4,0.6,5
2016p860416,2016-11-14T08:30:13Z,-41.72,2.7,174.1,3.1,11.0,3.0,M,,,,,,,3.7,0.1,21,3.6,nan,21,,,,,,,,,,3.6,0.2,21
2016p860422,2016-11-14T08:33:07Z,-42.45,3.9,173.47,3.4,5.0,3.0,M,,,,,,,3.6,0.2,6,3.4,nan,6,,,,,,,,,,3.4,0.2,6
2016p860425,2016-11-14T08:34:29Z,-42.43,3.3,173.53,3.7,12.0,0.0,M,,,,,,,3.4,0.3,10,3.3,nan,10,,,,,,,,,,3.3,0.1,10
2016p860430,2016-11-14T08:37:34Z,-42.35,2.6,173.59,3.8,5.0,4.0,M,,,,,,,3.2,0.3,7,3.0,nan,7,,,,,,,,,,3.0,0.2,7
2016p860435,2016-11-14T08:40:02Z,-41.71,2.9,174.34,2.0,12.0,4.0,M,,,,,,,4.5,0.1,17,4.2,nan,17,,,,,,,,,,4.2,0.1,17
2016p860441,2016-11-14T08:43:21Z,-41.87,2.8,174.02,2.7,8.0,4.0,M,,,,,,,3.1,0.3,13,2.9,nan,13,,,,,,,,,,2.9,0.2,13
2016p860446,2016-11-14T08:46:11Z,-42.2,2.6,173.58,3.5,10.0,4.0,M,,,,,,,3.5,0.1,7,2.9,nan,6,,,,,,,,,,2.9,0.2,6
2016p860448,2016-11-14T08:47:02Z,-42.38,1.9,173.54,2.5,14.0,3.0,M,,,,,,,3.6,0.2,18,3.4,nan,18,,,,,,,,,,3.4,0.2,18
2016p860456,2016-11-14T08:51:07Z,-42.38,5.8,174.08,4.0,2.0,0.0,M,,,,,,,3.3,0.2,9,3.0,nan,9,,,,,,,,,,3.0,0.2,9
2016p860460,2016-11-14T08:53:13Z,-41.7,3.2,174.24,3.1,5.0,5.0,M,,,,,,,3.0,0.2,16,2.7,nan,16,,,,,,,,,,2.7,0.2,16
2016p860461,2016-11-14T08:53:50Z,-42.12,3.4,173.77,5.5,12.0,0.0,M,,,,,,,3.5,0.3,9,3.5,nan,9,,,,,,,,,,3.5,0.3,9
2016p860463,2016-11-14T08:54:47Z,-42.41,2.9,173.79,3.5,5.0,3.0,M,,,,,,,3.6,0.2,18,3.4,nan,18,,,,,,,,,,3.4,0.1,18
2016p860466,2016-11-14T08:56:48Z,-41.72,3.0,174.32,1.9,5.0,0.0,M,,,,,,,3.5,0.1,19,3.3,nan,19,,,,,,,,,,3.3,0.2,19
2016p860470,2016-11-14T08:59:00Z,-41.91,3.4,174.12,3.0,10.0,5.0,M,,,,,,,3.4,0.2,12,3.2,nan,12,,,,,,,,,,3.2,0.2,12
2016p860471,2016-11-14T08:59:02Z,-42.68,2.4,172.88,3.2,35.0,3.0,M,,,,,,,4.0,0.3,10,3.9,nan,10,,,,,,,,,,3.9,0.2,10
2016p860473,2016-11-14T09:00:22Z,-42.56,2.4,173.15,2.7,13.0,2.0,M,,,,,,,3.6,0.2,13,3.5,nan,13,,,,,,,,,,3.5,0.1,13
2016p860479,2016-11-14T09:02:50Z,-41.72,2.8,174.14,2.5,14.0,3.0,M,,,,,,,3.3,0.1,17,3.1,nan,17,,,,,,,,,,3.1,0.2,17
2016p860481,2016-11-14T09:04:34Z,-41.69,2.2,174.22,2.8,6.0,5.0,M,,,,,,,3.5,0.2,12,3.1,nan,12,,,,,,,,,,3.1,0.2,12
2016p860483,2016-11-14T09:05:49Z,-41.76,4.2,174.31,3.3,17.0,5.0,M,,,,,,,3.3,0.1,16,3.1,nan,16,,,,,,,,,,3.1,0.1,16
2016p860492,2016-11-14T09:10:30Z,-41.46,4.2,174.45,2.4,5.0,0.0,M,,,,,,,2.9,0.2,12,2.7,nan,12,,,,,,,,,,2.7,0.2,12
2016p860493,2016-11-14T09:10:52Z,-42.37,4.7,173.84,10.0,9.0,5.0,M,,,,,,,3.4,0.2,9,3.2,nan,8,,,,,,,,,,3.2,0.1,8
2016p860494,2016-11-14T09:11:06Z,-41.76,4.2,174.19,4.4,14.0,10.0,M,,,,,,,3.4,0.1,3,3.0,nan,3,,,,,,,,,,3.0,0.3,3
2016p860498,2016-11-14T09:13:44Z,-42.48,2.5,173.69,3.9,12.0,3.0,M,,,,,,,3.7,0.2,19,3.4,nan,19,,,,,,,,,,3.4,0.2,19
2016p860501,2016-11-14T09:15:06Z,-41.74,3.4,174.3,2.5,10.0,4.0,M,,,,,,,3.4,0.2,14,3.1,nan,14,,,,,,,,,,3.1,0.2,14
2016p860504,2016-11-14T09:16:59Z,-42.07,2.7,173.77,3.0,12.0,0.0,M,,,,,,,3.7,0.2,21,3.5,nan,21,,,,,,,,,,3.5,0.2,21
2016p860508,2016-11-14T09:18:44Z,-41.71,2.8,174.23,4.7,10.0,8.0,M,,,,,,,4.1,0.2,6,3.0,nan,6,,,,,,,,,,3.0,0.1,6
2016p860509,2016-11-14T09:19:11Z,-41.75,2.9,174.33,2.4,11.0,3.0,M,,,,,,,4.1,0.2,23,3.8,nan,23,,,,,,,,,,3.8,0.2,23
2016p860515,2016-11-14T09:22:45Z,-42.43,2.4,173.22,3.5,5.0,0.0,M,,,,,,,3.2,0.2,6,3.0,nan,6,,,,,,,,,,3.0,0.2,6
2016p860516,2016-11-14T09:23:22Z,-41.89,10.3,174.27,10.2,24.0,10.0,M,,,,,,,2.6,0.2,6,3.4,nan,6,,,,,,,,,,3.4,0.1,6
2016p860519,2016-11-14T09:24:41Z,-41.75,3.7,174.27,2.8,7.0,5.0,M,,,,,,,3.8,0.2,15,3.6,nan,44,,,,,,,,,,3.6,0.2,44
2016p860520,2016-11-14T09:25:27Z,-42.02,2.4,173.76,3.0,5.0,0.0,M,,,,,,,4.0,0.2,9,3.7,nan,9,,,,,,,,,,3.7,0.1,9
2016p860525,2016-11-14T09:27:48Z,-42.42,4.2,173.91,3.3,5.0,0.0,M,,,,,,,3.4,0.2,13,3.5,nan,13,,,,,,,,,,3.5,0.3,13
2016p860527,2016-11-14T09:29:05Z,-42.14,2.4,173.74,2.7,12.0,0.0,M,,,,,,,3.9,0.2,16,3.7,nan,16,,,,,,,,,,3.7,0.2,16
2016p860531,2016-11-14T09:31:18Z,-42.19,3.6,173.7,3.6,5.0,4.0,M,,,,,,,3.4,0.2,13,3.1,nan,13,,,,,,,,,,3.1,0.1,13
2016p860537,2016-11-14T09:34:17Z,-41.73,3.2,174.26,2.2,7.0,4.0,M,,,,,,,3.2,0.2,18,3.2,nan,41,,,,,,,,,,3.2,0.3,41
2016p860539,2016-11-14T09:35:19Z,-41.83,4.5,174.2,3.2,4.0,3.0,M,,,,,,,3.4,0.2,19,3.2,nan,21,,,,,,,,,,3.2,0.2,21
2016p860541,2016-11-14T09:36:30Z,-42.04,2.2,173.66,2.3,5.0,0.0,M,,,,,,,3.7,0.1,13,3.5,nan,13,,,,,,,,,,3.5,0.2,13
2016p860545,2016-11-14T09:38:50Z,-42.31,2.6,173.71,3.7,7.0,3.0,M,4.3,0.2,2,,,,3.6,0.3,31,3.4,nan,31,3.3,0.4,2,,,,,,,3.4,0.3,31
2016p860551,2016-11-14T09:42:00Z,-41.96,5.2,174.12,3.5,5.0,0.0,M,,,,,,,3.2,0.2,9,2.9,nan,8,,,,,,,,,,2.9,0.1,8
2016p860555,2016-11-14T09:43:57Z,-41.75,4.5,174.37,2.3,5.0,4.0,M,,,,,,,2.9,0.3,15,2.6,nan,15,,,,,,,,,,2.6,0.2,15
2016p860556,2016-11-14T09:44:33Z,-42.25,5.3,173.8,8.5,12.0,0.0,M,,,,,,,3.3,0.4,6,3.3,nan,6,,,,,,,,,,3.3,0.3,6
2016p860559,2016-11-14T09:46:26Z,-41.75,2.9,174.27,3.0,8.0,5.0,M,,,,,,,3.6,0.2,9,3.4,nan,9,,,,,,,,,,3.4,0.3,9
2016p860564,2016-11-14T09:48:35Z,-42.33,3.3,173.93,4.7,12.0,0.0,M,,,,,,,4.3,0.2,8,3.0,nan,7,,,,,,,,,,3.0,0.1,7
2016p860565,2016-11-14T09:49:04Z,-42.01,2.2,173.78,2.6,7.0,3.0,M,,,,,,,4.4,0.2,12,3.8,nan,12,,,,,,,,,,3.8,0.2,12
2016p860567,2016-11-14T09:49:56Z,-42.43,3.1,173.77,3.7,10.0,3.0,M,,,,,,,5.2,0.2,29,5.0,nan,29,,,,,,,,,,5.0,0.2,29
2016p860574,2016-11-14T09:54:00Z,-41.68,2.6,174.08,4.5,14.0,5.0,M,,,,,,,3.4,0.2,10,3.0,nan,10,,,,,,,,,,3.0,0.2,10
2016p860579,2016-11-14T09:57:05Z,-42.36,2.4,173.65,3.5,4.0,3.0,M,,,,,,,3.4,0.2,7,3.2,nan,7,,,,,,,,,,3.2,0.2,7
2016p860588,2016-11-14T10:01:09Z,-42.6,2.7,172.65,3.2,10.0,4.0,M,,,,,,,3.2,0.1,6,3.0,nan,6,,,,,,,,,,3.0,0.2,6
2016p860589,2016-11-14T10:01:38Z,-41.82,5.1,174.19,3.9,6.0,4.0,M,,,,,,,2.8,0.2,12,2.5,nan,12,,,,,,,,,,2.5,0.2,12
2016p860592,2016-11-14T10:03:50Z,-42.57,3.0,173.25,3.2,11.0,3.0,M,,,,,,,5.2,0.2,12,5.0,nan,12,,,,,,,,,,5.0,0.1,12
2016p860599,2016-11-14T10:07:11Z,-41.72,2.6,174.11,2.9,14.0,3.0,M,,,,,,,3.5,0.2,11,3.1,nan,11,,,,,,,,,,3.1,0.2,11
2016p860602,2016-11-14T10:09:06Z,-41.72,2.4,174.23,2.2,6.0,3.0,M,,,,,,,3.7,0.2,18,3.5,nan,18,,,,,,,,,,3.5,0.2,18
2016p860605,2016-11-14T10:10:33Z,-41.79,3.5,174.22,3.9,9.0,6.0,M,,,,,,,3.7,0.2,8,3.4,nan,8,,,,,,,,,,3.4,0.3,8
2016p860606,2016-11-14T10:10:35Z,-42.44,5.0,173.38,4.6,16.0,4.0,M,,,,,,,3.9,0.3,9,3.7,nan,10,,,,,,,,,,3.7,0.3,10
2016p860611,2016-11-14T10:13:34Z,-41.65,4.4,174.38,1.8,4.0,3.0,M,,,,,,,3.6,0.4,19,2.9,nan,19,,,,,,,,,,2.9,0.1,19
2016p860612,2016-11-14T10:14:31Z,-41.71,3.1,174.31,3.0,12.0,5.0,M,,,,,,,4.3,0.2,11,4.0,nan,11,,,,,,,,,,4.0,0.1,11
2016p860616,2016-11-14T10:16:31Z,-42.4,4.3,173.62,4.8,2.0,5.0,M,,,,,,,3.1,0.1,4,3.0,nan,4,,,,,,,,,,3.0,0.2,4
