PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw,Mw_Uncertainty,Mw_StationCount
1549941,1968-01-01T20:34:12Z,-38.9,0.0,176.9,0.0,33.0,0.0,ML,,,,3.2,nan,0,,,,,,
1549942,1968-01-02T08:41:51Z,-38.13,0.0,177.33,0.1,33.0,0.0,ML,,,,3.2,0.1,3,,,,,,
1549943,1968-01-03T02:12:03Z,-37.14,0.1,177.48,0.1,234.0,13.0,ML,,,,4.7,0.3,5,,,,,,
1549944,1968-01-07T16:36:36Z,-44.81,0.0,167.49,0.1,33.0,0.0,ML,,,,3.7,0.2,3,,,,,,
1549945,1968-01-08T13:18:06Z,-39.74,0.0,174.08,0.0,142.0,6.0,ML,,,,3.8,0.2,2,,,,,,
1549946,1968-01-08T15:32:41Z,-42.06,0.1,174.24,0.1,33.0,0.0,ML,,,,4.4,0.3,6,,,,,,
1549947,1968-01-08T15:37:57Z,-42.07,0.0,174.21,0.1,33.0,0.0,ML,,,,4.7,0.2,8,,,,,,
1549948,1968-01-08T15:46:57Z,-42.26,0.1,174.23,0.1,33.0,0.0,ML,,,,4.5,0.2,3,,,,,,
1549949,1968-01-08T16:29:08Z,-42.03,0.0,174.19,0.0,33.0,0.0,ML,,,,3.9,0.2,4,,,,,,
1549950,1968-01-09T03:27:16Z,-42.06,0.1,174.21,0.1,33.0,0.0,ML,,,,4.7,0.4,9,,,,,,
1549951,1968-01-09T03:36:52Z,-41.97,0.0,174.14,0.0,33.0,0.0,ML,,,,3.6,0.2,5,,,,,,
1549952,1968-01-09T11:33:39Z,-42.02,0.1,174.14,0.0,33.0,0.0,ML,,,,3.6,0.4,4,,,,,,
1549953,1968-01-10T01:48:34Z,-39.79,0.0,176.95,0.1,33.0,0.0,ML,,,,3.8,0.3,5,,,,,,
1549954,1968-01-10T05:22:52Z,-38.48,0.1,174.96,0.3,167.0,17.0,ML,,,,3.9,0.4,3,,,,,,
1549955,1968-01-10T18:15:37Z,-37.07,0.1,177.03,0.2,205.0,34.0,ML,,,,4.0,0.1,3,,,,,,
1549956,1968-01-10T23:27:31Z,-37.89,0.1,176.15,0.1,221.0,14.0,ML,,,,4.5,0.1,1,,,,,,
1549957,1968-01-13T10:26:34Z,-38.22,0.0,176.16,0.1,164.0,5.0,ML,,,,4.2,0.4,4,,,,,,
1549958,1968-01-15T03:09:20Z,-38.07,0.1,176.15,0.2,207.0,17.0,ML,,,,3.8,0.4,2,,,,,,
1549959,1968-01-15T03:52:07Z,-38.32,0.1,177.88,0.3,149.0,30.0,ML,,,,4.4,0.3,2,,,,,,
1549960,1968-01-15T11:03:37Z,-44.0,0.0,170.0,0.0,12.0,0.0,ML,,,,3.1,nan,0,,,,,,
1549961,1968-01-19T11:55:47Z,-45.27,0.0,167.73,0.1,115.0,5.0,ML,,,,3.8,0.4,6,,,,,,
1549964,1968-01-22T06:47:32Z,-37.94,0.1,176.46,0.1,188.0,13.0,ML,,,,4.0,0.6,3,,,,,,
1549965,1968-01-23T15:10:55Z,-42.27,0.0,174.03,0.0,33.0,0.0,ML,,,,4.2,0.3,6,,,,,,
1549966,1968-01-24T03:36:04Z,-37.27,0.1,176.91,0.0,285.0,7.0,ML,,,,4.4,0.4,4,,,,,,
1549967,1968-01-24T05:15:30Z,-43.61,0.0,172.33,0.0,33.0,0.0,ML,,,,5.0,0.2,10,,,,,,
1549968,1968-01-24T06:42:31Z,-43.56,0.0,172.33,0.0,33.0,0.0,ML,,,,3.9,0.2,6,,,,,,
1549969,1968-01-24T07:56:03Z,-43.57,0.0,172.36,0.0,33.0,0.0,ML,,,,3.8,0.2,5,,,,,,
1549970,1968-01-24T14:43:47Z,-44.92,0.0,167.51,0.1,12.0,0.0,ML,,,,3.9,0.4,4,,,,,,
1549971,1968-01-25T13:26:24Z,-40.27,0.0,174.88,0.0,66.0,4.0,ML,,,,3.6,0.1,2,,,,,,
1549972,1968-01-26T16:19:02Z,-36.57,0.2,-179.58,0.2,164.0,40.0,ML,,,,4.9,0.2,4,,,,,,
1549973,1968-01-28T08:47:34Z,-37.94,0.0,176.3,0.0,206.0,6.0,ML,,,,5.0,0.2,3,,,,,,
1549974,1968-01-28T12:32:03Z,-35.42,0.1,179.34,0.2,331.0,19.0,ML,,,,4.6,0.2,3,,,,,,
1549975,1968-01-29T11:09:22Z,-43.37,0.0,170.92,0.1,12.0,0.0,ML,,,,3.5,0.3,3,,,,,,
1549977,1968-01-30T05:38:54Z,-38.98,0.0,175.77,0.0,12.0,0.0,ML,,,,5.3,0.2,3,,,,,,
1549978,1968-01-30T05:42:17Z,-38.99,0.1,175.75,0.2,12.0,0.0,ML,,,,3.5,0.2,3,,,,,,
1549979,1968-01-30T07:14:38Z,-38.69,0.1,176.67,0.0,12.0,0.0,ML,,,,3.4,0.2,4,,,,,,
1549981,1968-02-02T19:01:01Z,-38.4,0.0,176.28,0.0,12.0,0.0,ML,,,,4.1,0.2,8,,,,,,
1549982,1968-02-02T19:27:23Z,-37.53,0.1,177.11,0.1,33.0,0.0,ML,,,,3.9,0.3,6,,,,,,
1549983,1968-02-03T01:27:38Z,-38.35,0.0,176.34,0.0,12.0,0.0,ML,,,,3.4,0.5,6,,,,,,
1549984,1968-02-03T01:54:43Z,-38.33,0.0,176.35,0.0,12.0,0.0,ML,,,,4.1,0.5,7,,,,,,
1549985,1968-02-03T20:00:09Z,-38.38,0.1,176.3,0.0,12.0,0.0,ML,,,,3.1,0.3,3,,,,,,
1549986,1968-02-04T03:35:25Z,-40.27,0.0,174.3,0.0,102.0,9.0,ML,,,,4.6,0.1,4,,,,,,
1549987,1968-02-04T22:08:25Z,-40.74,0.0,174.51,0.0,33.0,0.0,ML,,,,3.0,0.2,5,,,,,,
1549988,1968-02-04T22:11:14Z,-41.07,0.1,175.57,0.1,12.0,0.0,ML,,,,3.6,0.4,6,,,,,,
1549989,1968-02-06T04:29:17Z,-40.91,0.1,175.47,0.1,33.0,0.0,ML,,,,4.6,0.4,8,,,,,,
1549990,1968-02-06T19:03:07Z,-37.02,0.1,177.45,0.1,12.0,0.0,ML,,,,4.2,0.5,8,,,,,,
1549991,1968-02-11T06:15:03Z,-38.8,0.0,177.84,0.0,33.0,0.0,ML,,,,4.2,0.3,8,,,,,,
1549992,1968-02-11T13:27:47Z,-40.15,0.1,173.55,0.1,165.0,12.0,ML,,,,5.0,0.4,2,,,,,,
1549994,1968-02-11T23:15:03Z,-37.52,0.1,176.96,0.1,190.0,12.0,ML,,,,4.6,0.3,5,,,,,,
1549995,1968-02-13T16:33:53Z,-40.85,0.0,172.8,0.1,12.0,0.0,ML,,,,3.7,0.3,7,,,,,,
1549996,1968-02-14T06:10:18Z,-42.42,0.0,174.24,0.0,33.0,0.0,ML,,,,4.3,0.4,9,,,,,,
1549997,1968-02-14T21:01:08Z,-45.0,0.1,167.61,0.1,111.0,11.0,ML,,,,3.9,0.4,6,,,,,,
1549998,1968-02-15T00:00:51Z,-45.02,0.2,167.21,0.3,162.0,35.0,ML,,,,4.9,0.4,6,,,,,,
1550001,1968-02-15T17:45:10Z,-39.01,0.0,175.82,0.0,12.0,0.0,ML,,,,3.3,0.3,4,,,,,,
1550002,1968-02-15T19:17:02Z,-38.48,0.1,176.57,0.1,107.0,19.0,ML,,,,3.8,0.2,4,,,,,,
1550003,1968-02-16T09:31:24Z,-39.57,0.0,177.27,0.1,33.0,0.0,ML,,,,4.1,0.3,9,,,,,,
1550004,1968-02-16T09:55:09Z,-39.65,0.1,177.34,0.1,33.0,0.0,ML,,,,3.8,0.3,7,,,,,,
1550005,1968-02-16T16:35:25Z,-39.83,0.0,177.37,0.1,12.0,0.0,ML,,,,4.0,0.2,8,,,,,,
1550006,1968-02-17T15:52:12Z,-37.15,0.1,-179.01,0.2,33.0,0.0,ML,,,,4.5,0.3,8,,,,,,
1550007,1968-02-17T21:24:34Z,-44.38,0.1,167.61,0.1,12.0,0.0,ML,,,,4.2,0.2,5,,,,,,
1550008,1968-02-17T21:30:45Z,-44.62,0.1,167.82,0.1,12.0,0.0,ML,,,,3.9,0.2,4,,,,,,
1550009,1968-02-18T15:05:22Z,-38.95,0.0,175.76,0.0,12.0,0.0,ML,,,,3.5,0.2,6,,,,,,
1550010,1968-02-19T07:49:27Z,-38.11,0.0,176.15,0.0,197.0,6.0,ML,,,,5.2,0.5,3,,,,,,
1550011,1968-02-19T10:53:42Z,-41.14,0.1,175.29,0.1,33.0,0.0,ML,,,,3.3,0.4,6,,,,,,
1550012,1968-02-20T00:38:26Z,-42.79,0.0,172.76,0.1,33.0,0.0,ML,,,,4.1,0.2,9,,,,,,
1550013,1968-02-20T16:11:23Z,-40.51,0.0,176.81,0.0,33.0,0.0,ML,,,,3.4,0.2,7,,,,,,
1550014,1968-02-21T09:18:34Z,-45.07,0.0,167.48,0.1,119.0,10.0,ML,,,,3.9,0.5,7,,,,,,
1550015,1968-02-21T18:23:14Z,-38.43,0.0,176.25,0.0,12.0,0.0,ML,,,,3.5,0.5,5,,,,,,
1550016,1968-02-21T20:47:45Z,-39.49,0.0,174.93,0.1,50.0,12.0,ML,,,,4.0,0.2,3,,,,,,
1550017,1968-02-22T02:01:42Z,-44.63,0.1,167.71,0.2,33.0,0.0,ML,,,,5.4,0.3,8,,,,,,
1550018,1968-02-22T02:12:57Z,-44.55,0.0,167.8,0.1,12.0,0.0,ML,,,,4.4,0.2,5,,,,,,
1550019,1968-02-22T02:23:52Z,-44.58,0.1,167.73,0.3,12.0,0.0,ML,,,,3.8,0.3,5,,,,,,
1550020,1968-02-23T12:10:05Z,-44.45,0.0,167.87,0.1,12.0,0.0,ML,,,,3.3,0.1,3,,,,,,
1550021,1968-02-23T17:45:52Z,-45.1,0.1,167.61,0.2,117.0,24.0,ML,,,,3.4,0.2,3,,,,,,
1550023,1968-02-23T23:33:44Z,-38.63,0.1,176.72,0.1,12.0,0.0,ML,,,,4.4,0.2,8,,,,,,
1550025,1968-02-24T04:45:23Z,-44.55,0.0,167.84,0.1,12.0,0.0,ML,,,,4.7,0.3,7,,,,,,
1550026,1968-02-24T08:23:12Z,-44.54,0.1,167.85,0.1,12.0,0.0,ML,,,,4.6,0.3,8,,,,,,
1550027,1968-02-24T11:27:00Z,-38.47,0.0,177.62,0.1,92.0,13.0,ML,,,,4.3,0.2,4,,,,,,
1550028,1968-02-24T19:01:28Z,-40.8,0.0,174.68,0.1,33.0,0.0,ML,,,,4.1,0.2,7,,,,,,
1550029,1968-02-25T23:43:05Z,-36.21,0.1,178.11,0.1,198.0,15.0,ML,,,,4.7,0.3,5,,,,,,
1550030,1968-02-26T05:57:19Z,-44.78,0.0,167.52,0.1,12.0,0.0,ML,,,,4.8,0.3,5,,,,,,
1550031,1968-02-26T15:31:52Z,-44.49,0.1,167.84,0.1,12.0,0.0,ML,,,,4.1,0.1,6,,,,,,
1550032,1968-02-26T16:34:53Z,-44.49,0.0,167.65,0.1,12.0,0.0,ML,,,,4.1,0.3,5,,,,,,
1550033,1968-02-28T00:13:55Z,-45.0,0.1,167.59,0.1,111.0,12.0,ML,,,,4.7,0.3,4,,,,,,
1550034,1968-02-28T00:30:21Z,-45.14,0.0,167.35,0.0,62.0,4.0,ML,,,,3.6,0.3,4,,,,,,
1550035,1968-02-28T02:29:12Z,-45.19,0.1,167.47,0.1,103.0,13.0,ML,,,,4.3,0.3,4,,,,,,
1550036,1968-02-29T00:18:49Z,-45.24,0.0,166.93,0.1,33.0,0.0,ML,,,,3.6,0.2,3,,,,,,
1550037,1968-03-02T18:35:50Z,-37.47,0.0,177.59,0.0,65.0,19.0,ML,,,,3.8,0.2,6,,,,,,
1550038,1968-03-03T00:08:17Z,-44.44,0.0,167.54,0.1,12.0,0.0,ML,,,,4.4,0.3,11,,,,,,
1550039,1968-03-03T02:11:02Z,-36.2,0.1,179.03,0.1,33.0,0.0,ML,,,,4.4,0.3,13,,,,,,
1550040,1968-03-03T07:16:26Z,-44.61,0.0,168.28,0.0,80.0,7.0,ML,,,,3.6,0.2,6,,,,,,
1550041,1968-03-03T07:20:59Z,-44.54,0.0,167.89,0.1,12.0,0.0,ML,,,,3.4,0.2,7,,,,,,
1550042,1968-03-03T09:15:10Z,-44.54,0.0,167.82,0.1,12.0,0.0,ML,,,,3.3,0.2,6,,,,,,
1550043,1968-03-03T10:35:26Z,-38.69,0.0,176.15,0.1,12.0,0.0,ML,,,,2.5,0.8,2,,,,,,
1550044,1968-03-03T10:35:37Z,-37.77,0.0,177.5,0.0,12.0,0.0,ML,,,,3.6,0.3,11,,,,,,
1550045,1968-03-03T11:09:31Z,-37.89,0.0,176.25,0.1,202.0,6.0,ML,,,,3.7,0.4,5,,,,,,
1550049,1968-03-04T20:35:42Z,-38.07,0.0,176.11,0.0,175.0,7.0,ML,,,,4.3,0.3,6,,,,,,
1550050,1968-03-04T21:57:56Z,-37.73,0.0,176.67,0.0,12.0,0.0,ML,,,,4.3,0.4,9,,,,,,
1550051,1968-03-04T22:00:48Z,-37.78,0.0,176.72,0.0,12.0,0.0,ML,,,,4.0,0.3,8,,,,,,
1550052,1968-03-05T05:00:01Z,-40.19,0.0,176.27,0.1,12.0,0.0,ML,,,,3.2,0.2,4,,,,,,
1550053,1968-03-05T08:43:13Z,-40.32,0.0,174.13,0.1,92.0,10.0,ML,,,,3.5,0.3,4,,,,,,
1550054,1968-03-05T15:48:48Z,-36.46,0.1,177.91,0.1,200.0,12.0,ML,,,,4.6,0.3,5,,,,,,
1550055,1968-03-05T22:41:53Z,-40.82,0.1,176.43,0.1,12.0,0.0,ML,,,,3.4,0.3,6,,,,,,
1550056,1968-03-06T04:37:27Z,-45.41,0.1,166.84,0.2,33.0,0.0,ML,,,,4.4,0.3,8,,,,,,
1550057,1968-03-08T05:20:41Z,-45.53,0.0,167.71,0.0,12.0,0.0,ML,,,,3.1,0.3,4,,,,,,
1550058,1968-03-08T21:32:35Z,-39.01,0.0,174.86,0.1,235.0,8.0,ML,,,,3.8,0.2,5,,,,,,
1550059,1968-03-08T23:34:00Z,-38.5,0.0,175.86,0.0,198.0,7.0,ML,,,,4.4,0.4,6,,,,,,
1550060,1968-03-09T11:15:44Z,-41.12,0.1,178.63,0.1,33.0,0.0,ML,,,,3.8,0.3,7,,,,,,
1550061,1968-03-10T07:11:19Z,-36.46,0.1,179.58,0.1,149.0,12.0,ML,,,,5.9,0.1,2,,,,,,
1550062,1968-03-11T03:35:31Z,-40.09,0.0,173.64,0.1,189.0,6.0,ML,,,,4.4,0.2,6,,,,,,
1550063,1968-03-12T13:37:40Z,-39.35,0.0,176.17,0.0,83.0,7.0,ML,,,,4.8,0.2,4,,,,,,
1550064,1968-03-13T14:48:24Z,-36.19,0.1,177.93,0.1,250.0,9.0,ML,,,,4.4,0.4,6,,,,,,
1550065,1968-03-14T10:05:12Z,-46.85,0.1,165.4,0.1,33.0,0.0,ML,,,,4.0,0.3,6,,,,,,
1550067,1968-03-16T04:35:28Z,-39.18,0.1,179.78,0.1,33.0,0.0,ML,,,,3.9,0.3,12,,,,,,
1550068,1968-03-16T11:33:32Z,-38.82,0.0,176.13,0.0,147.0,4.0,ML,,,,3.4,0.3,4,,,,,,
1550069,1968-03-16T16:32:45Z,-38.63,0.1,175.76,0.0,140.0,11.0,ML,,,,3.6,0.3,5,,,,,,
1550070,1968-03-16T19:55:34Z,-39.31,0.0,176.19,0.0,91.0,8.0,ML,,,,3.9,0.2,6,,,,,,
1550071,1968-03-17T11:22:25Z,-41.03,0.0,175.38,0.1,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1550072,1968-03-20T09:08:33Z,-40.16,0.0,173.56,0.1,171.0,13.0,ML,,,,5.0,0.1,6,,,,,,
1550073,1968-03-20T16:26:43Z,-39.41,0.0,175.41,0.0,12.0,0.0,ML,,,,2.8,0.3,3,,,,,,
1550074,1968-03-21T06:04:07Z,-37.96,0.1,177.36,0.1,131.0,9.0,ML,,,,3.9,0.3,6,,,,,,
1550075,1968-03-21T07:11:28Z,-40.29,0.0,175.83,0.1,33.0,0.0,ML,,,,4.7,0.3,12,,,,,,
1550076,1968-03-23T05:33:30Z,-39.48,0.0,174.78,0.0,12.0,0.0,ML,,,,3.9,0.2,7,,,,,,
1550077,1968-03-23T05:44:53Z,-39.48,0.0,174.82,0.0,12.0,0.0,ML,,,,3.4,0.1,4,,,,,,
1550078,1968-03-23T22:09:08Z,-39.25,0.0,177.16,0.0,12.0,0.0,ML,,,,3.9,0.2,10,,,,,,
1550079,1968-03-26T23:46:54Z,-37.45,0.1,179.54,0.1,33.0,0.0,ML,,,,4.6,0.3,15,,,,,,
1550080,1968-03-27T11:06:38Z,-45.33,0.1,167.31,0.1,91.0,10.0,ML,,,,4.0,0.3,6,,,,,,
1550081,1968-03-28T16:34:23Z,-38.14,0.0,176.48,0.0,12.0,0.0,ML,,,,3.7,0.4,8,,,,,,
1550082,1968-04-01T16:57:51Z,-41.78,0.1,172.6,0.1,12.0,0.0,ML,,,,2.9,0.2,5,,,,,,
1550083,1968-04-01T17:32:07Z,-41.71,0.0,172.5,0.0,12.0,0.0,ML,,,,3.0,0.2,4,,,,,,
1550084,1968-04-01T17:39:53Z,-41.74,0.0,172.46,0.0,12.0,0.0,ML,,,,3.7,0.3,8,,,,,,
1550085,1968-04-02T03:46:22Z,-39.92,0.0,178.97,0.1,33.0,0.0,ML,,,,3.8,0.3,7,,,,,,
1550086,1968-04-02T05:36:15Z,-38.3,0.1,176.02,0.1,197.0,10.0,ML,,,,3.5,0.5,5,,,,,,
1550087,1968-04-02T08:12:43Z,-45.19,0.0,166.59,0.0,12.0,0.0,ML,,,,5.4,0.3,12,,,,,,
1550088,1968-04-02T09:45:29Z,-45.08,0.0,166.63,0.0,12.0,0.0,ML,,,,3.6,0.1,5,,,,,,
1550089,1968-04-02T10:51:21Z,-38.9,0.0,174.99,0.1,214.0,5.0,ML,,,,3.5,0.4,6,,,,,,
1550091,1968-04-02T14:32:41Z,-45.4,0.0,170.03,0.0,12.0,0.0,ML,,,,3.6,0.2,5,,,,,,
2183229,1968-04-02T17:20:00Z,-45.5,0.0,167.0,0.0,12.0,0.0,M,,,,,,,4.5,nan,0,,,
1550093,1968-04-02T17:53:57Z,-45.15,0.1,166.66,0.2,12.0,0.0,ML,,,,4.3,0.2,7,,,,,,
1550094,1968-04-02T18:01:20Z,-45.15,0.1,166.71,0.2,12.0,0.0,ML,,,,5.0,0.3,12,,,,,,
1550095,1968-04-02T18:51:21Z,-45.11,0.1,166.65,0.2,12.0,0.0,ML,,,,4.2,0.2,7,,,,,,
1550096,1968-04-04T03:58:58Z,-45.19,0.0,166.79,0.1,12.0,0.0,ML,,,,3.4,0.2,6,,,,,,
1550097,1968-04-04T08:32:59Z,-38.56,0.0,175.78,0.1,175.0,7.0,ML,,,,4.1,0.4,6,,,,,,
1550098,1968-04-04T10:48:34Z,-44.41,0.0,168.31,0.0,12.0,0.0,ML,,,,3.0,0.3,6,,,,,,
1550099,1968-04-04T11:51:37Z,-45.17,0.0,166.8,0.1,12.0,0.0,ML,,,,4.2,0.2,10,,,,,,
1550102,1968-04-04T17:16:35Z,-38.41,0.0,175.68,0.1,199.0,6.0,ML,,,,3.7,0.4,5,,,,,,
1550103,1968-04-04T18:25:26Z,-45.13,0.0,166.77,0.1,12.0,0.0,ML,,,,4.3,0.2,7,,,,,,
1550104,1968-04-04T22:39:12Z,-40.89,0.1,172.85,0.1,12.0,0.0,ML,,,,3.8,0.3,7,,,,,,
1550105,1968-04-05T02:04:17Z,-44.81,0.1,167.7,0.1,110.0,10.0,ML,,,,4.4,0.2,6,,,,,,
1550106,1968-04-05T08:43:11Z,-41.82,0.1,174.38,0.1,12.0,0.0,ML,,,,3.3,0.2,6,,,,,,
1550107,1968-04-06T21:46:55Z,-44.99,0.1,167.81,0.1,133.0,8.0,ML,,,,4.0,0.4,6,,,,,,
1550109,1968-04-07T02:35:14Z,-40.43,0.0,174.2,0.0,12.0,0.0,ML,,,,3.2,0.3,8,,,,,,
1550110,1968-04-07T19:45:16Z,-41.03,0.0,174.26,0.0,33.0,0.0,ML,,,,4.0,0.2,13,,,,,,
1550111,1968-04-10T12:41:36Z,-38.2,0.1,176.06,0.1,207.0,14.0,ML,,,,3.7,0.3,5,,,,,,
1550112,1968-04-10T19:35:33Z,-38.41,0.0,176.17,0.0,168.0,6.0,ML,,,,4.4,0.5,6,,,,,,
1550113,1968-04-12T07:39:53Z,-45.1,0.0,167.46,0.1,99.0,8.0,ML,,,,3.9,0.2,4,,,,,,
1550114,1968-04-14T08:02:03Z,-38.03,0.1,176.19,0.1,12.0,0.0,ML,,,,3.1,0.3,3,,,,,,
1550115,1968-04-14T08:47:54Z,-38.78,0.1,175.14,0.1,236.0,8.0,ML,,,,3.8,0.3,5,,,,,,
1550116,1968-04-14T13:39:14Z,-38.75,0.0,176.45,0.0,12.0,0.0,ML,,,,3.5,0.4,7,,,,,,
1550117,1968-04-15T05:19:41Z,-37.76,0.0,177.47,0.0,33.0,0.0,ML,,,,4.9,0.4,15,,,,,,
1550118,1968-04-15T15:16:34Z,-41.2,0.0,175.51,0.1,12.0,0.0,ML,,,,3.8,0.4,11,,,,,,
1550119,1968-04-16T09:39:55Z,-41.46,0.0,172.63,0.0,193.0,5.0,ML,,,,3.7,0.2,4,,,,,,
1550120,1968-04-16T19:18:40Z,-38.92,0.0,175.2,0.1,180.0,5.0,ML,,,,4.5,0.2,6,,,,,,
1550121,1968-04-16T20:29:16Z,-37.46,0.0,179.54,0.1,33.0,0.0,ML,,,,4.3,0.3,15,,,,,,
1550124,1968-04-18T20:30:43Z,-44.99,0.0,171.01,0.1,12.0,0.0,ML,,,,3.5,0.3,8,,,,,,
1550126,1968-04-21T10:14:10Z,-40.23,0.0,174.04,0.1,122.0,10.0,ML,,,,3.7,0.3,5,,,,,,
1550128,1968-04-22T21:52:50Z,-44.43,0.0,167.75,0.1,12.0,0.0,ML,,,,4.5,0.2,12,,,,,,
1550130,1968-04-22T22:50:51Z,-44.43,0.0,167.71,0.1,12.0,0.0,ML,,,,4.6,0.3,11,,,,,,
1550132,1968-04-26T07:46:56Z,-46.56,0.1,164.72,0.1,33.0,0.0,ML,,,,4.0,0.3,8,,,,,,
1550133,1968-04-26T10:43:06Z,-45.39,0.0,167.17,0.1,76.0,6.0,ML,,,,4.3,0.2,7,,,,,,
1550134,1968-04-26T22:18:43Z,-38.28,0.1,177.76,0.0,12.0,0.0,ML,,,,3.5,0.3,5,,,,,,
1550135,1968-04-28T03:46:12Z,-38.24,0.1,-179.03,0.1,33.0,0.0,ML,,,,3.7,0.3,8,,,,,,
1550137,1968-04-29T19:21:52Z,-46.25,0.0,167.37,0.1,33.0,0.0,ML,,,,3.8,0.2,9,,,,,,
1550138,1968-04-30T14:11:51Z,-45.48,0.0,167.3,0.1,106.0,9.0,ML,,,,3.9,0.3,7,,,,,,
1550139,1968-05-01T02:18:49Z,-39.17,0.0,175.25,0.1,33.0,0.0,ML,,,,4.0,0.2,8,,,,,,
1550140,1968-05-02T04:15:48Z,-39.07,0.1,177.95,0.1,12.0,0.0,ML,,,,3.2,0.4,5,,,,,,
1550141,1968-05-02T10:56:59Z,-38.41,0.0,176.15,0.0,12.0,0.0,ML,,,,3.3,0.4,7,,,,,,
1550142,1968-05-02T12:24:51Z,-38.5,0.0,175.83,0.0,184.0,5.0,ML,,,,4.3,0.4,4,,,,,,
1550143,1968-05-03T01:31:23Z,-41.34,0.0,175.04,0.0,33.0,0.0,ML,,,,3.6,0.3,6,,,,,,
1550144,1968-05-03T18:27:26Z,-37.15,0.2,177.47,0.2,216.0,25.0,ML,,,,3.9,0.4,5,,,,,,
1550145,1968-05-03T18:37:43Z,-47.31,0.1,165.69,0.2,33.0,0.0,ML,,,,4.0,0.2,4,,,,,,
1550147,1968-05-03T22:57:45Z,-40.73,0.0,175.47,0.1,12.0,0.0,ML,,,,3.6,0.3,4,,,,,,
1550148,1968-05-04T04:11:31Z,-45.23,0.1,166.54,0.2,33.0,0.0,ML,,,,4.2,0.1,7,,,,,,
1550149,1968-05-04T04:14:32Z,-45.21,0.0,166.82,0.1,12.0,0.0,ML,,,,3.4,0.2,4,,,,,,
1550150,1968-05-04T07:08:32Z,-38.01,0.1,176.45,0.1,12.0,0.0,ML,,,,3.9,0.4,7,,,,,,
1550151,1968-05-04T10:17:06Z,-46.5,0.2,165.6,0.2,95.0,39.0,ML,,,,3.7,0.2,4,,,,,,
1550152,1968-05-04T21:37:51Z,-38.1,0.0,176.43,0.1,175.0,8.0,ML,,,,4.1,0.3,5,,,,,,
1550153,1968-05-05T09:05:56Z,-39.22,0.0,174.8,0.0,231.0,5.0,ML,,,,5.6,0.2,3,,,,,,
1550154,1968-05-05T09:09:16Z,-39.19,0.0,174.8,0.0,230.0,6.0,ML,,,,5.1,0.2,4,,,,,,
1550155,1968-05-06T04:23:46Z,-36.57,0.2,-179.26,0.3,199.0,45.0,ML,,,,4.0,0.3,3,,,,,,
1550156,1968-05-06T06:33:06Z,-36.57,0.1,-179.23,0.1,147.0,31.0,ML,,,,4.3,0.2,4,,,,,,
1550157,1968-05-06T09:09:12Z,-45.11,0.0,167.76,0.1,94.0,8.0,ML,,,,3.3,0.3,3,,,,,,
1550158,1968-05-06T13:57:34Z,-39.59,0.1,174.48,0.1,222.0,9.0,ML,,,,3.8,0.3,5,,,,,,
1550159,1968-05-06T17:05:14Z,-36.74,0.1,-179.49,0.1,211.0,14.0,ML,,,,4.2,0.2,4,,,,,,
1550163,1968-05-06T19:14:06Z,-37.83,0.0,176.13,0.1,219.0,8.0,ML,,,,4.2,0.3,5,,,,,,
1550167,1968-05-07T18:06:06Z,-39.2,0.0,174.67,0.1,217.0,8.0,ML,,,,4.3,0.2,4,,,,,,
1550171,1968-05-08T17:47:36Z,-47.17,0.1,165.2,0.2,33.0,0.0,ML,,,,3.8,0.1,5,,,,,,
1550174,1968-05-09T12:57:11Z,-38.52,0.1,175.8,0.1,192.0,11.0,ML,,,,3.6,0.3,4,,,,,,
1550176,1968-05-09T21:44:53Z,-37.88,0.1,176.1,0.1,229.0,11.0,ML,,,,4.0,0.3,5,,,,,,
1550177,1968-05-10T15:16:52Z,-41.09,0.1,177.42,0.2,33.0,0.0,ML,,,,4.1,0.3,8,,,,,,
1550179,1968-05-11T14:53:04Z,-40.42,0.1,178.72,0.1,33.0,0.0,ML,,,,3.9,0.3,7,,,,,,
1550180,1968-05-12T15:11:12Z,-40.6,0.1,177.16,0.1,12.0,0.0,ML,,,,4.4,0.2,11,,,,,,
1550181,1968-05-15T02:55:59Z,-38.86,0.1,177.89,0.1,33.0,0.0,ML,,,,3.6,0.2,6,,,,,,
1550183,1968-05-15T06:57:29Z,-38.97,0.0,178.06,0.1,33.0,0.0,ML,,,,4.5,0.4,10,,,,,,
1550184,1968-05-15T10:01:27Z,-37.3,0.1,176.93,0.2,234.0,13.0,ML,,,,4.0,0.4,5,,,,,,
1550185,1968-05-15T11:33:52Z,-38.96,0.1,175.81,0.1,12.0,0.0,ML,,,,3.2,0.2,4,,,,,,
1550186,1968-05-16T02:38:18Z,-39.41,0.0,175.04,0.0,129.0,5.0,ML,,,,3.9,0.3,4,,,,,,
1550187,1968-05-17T01:33:39Z,-38.23,0.1,175.96,0.1,192.0,12.0,ML,,,,4.0,0.3,4,,,,,,
1550188,1968-05-17T02:30:26Z,-41.05,0.0,175.42,0.0,12.0,0.0,ML,,,,3.5,0.4,2,,,,,,
